Fecha,LNG,Pipelines,Gas Fields,Gas Plants,Supply,Imports,Domestic,Consumption,TYPE
2020-01-01,429.4883863,4018.549053,276.3753815,1257.978945,5982.391766,4448.03744,1534.354327,5973.483383,MEAS
2020-01-02,458.5224756,4622.505501,208.1644464,1269.616354,6558.808778,5081.027977,1477.780801,6811.229464,MEAS
2020-01-03,445.3162278,4694.719971,272.6094407,1330.536594,6743.182233,5140.036199,1603.146034,6965.778779,MEAS
2020-01-04,397.4660336,4701.358627,277.0412644,1321.502739,6697.368663,5098.82466,1598.544003,6549.972642,MEAS
2020-01-05,453.8754677,4893.863642,278.6679646,1306.699931,6933.107006,5347.73911,1585.367896,6518.030895,MEAS
2020-01-06,423.5936723,5094.686218,279.887783,1248.668779,7046.836452,5518.27989,1528.556562,7042.681879,MEAS
2020-01-07,479.7703665,5331.404708,273.531507,1280.345511,7365.052093,5811.175075,1553.877018,7349.078487,MEAS
2020-01-08,435.611894,5431.278374,272.3795986,1255.996979,7395.266846,5866.890268,1528.376578,7302.266326,MEAS
2020-01-09,450.1597765,5236.526627,276.0160197,1241.725219,7204.427642,5686.686403,1517.741238,7311.831395,MEAS
2020-01-10,478.2266415,5268.419782,275.5831621,1226.40858,7248.638166,5746.646424,1501.991742,7275.565102,MEAS
2020-01-11,480.4436677,5120.845484,275.2252231,1241.672082,7118.186457,5601.289152,1516.897305,6912.279436,MEAS
2020-01-12,441.867389,4957.372022,276.2471953,1241.889217,6917.375823,5399.239411,1518.136412,6762.126234,MEAS
2020-01-13,484.2963512,5116.477447,271.6524265,1263.750758,7136.176983,5600.773799,1535.403185,7469.197278,MEAS
2020-01-14,506.415749,5323.935939,242.6633311,1253.848789,7326.863808,5830.351688,1496.51212,7397.045296,MEAS
2020-01-15,537.442677,5438.007282,284.205562,1241.818914,7501.474435,5975.449959,1526.024476,7317.105655,MEAS
2020-01-16,529.5441237,5065.596721,282.5084506,1267.701567,7145.350862,5595.140845,1550.210018,7134.438338,MEAS
2020-01-17,579.7375659,4921.313911,281.3942102,1266.199231,7048.644918,5501.051477,1547.593441,6994.872411,MEAS
2020-01-18,615.2456188,4845.514776,283.9549087,1245.28247,6989.997773,5460.760395,1529.237379,6830.656854,MEAS
2020-01-19,543.2020902,4763.76,283.3258484,1255.839599,6846.127538,5306.96209,1539.165448,6703.3301,MEAS
2020-01-20,609.0507724,4952.895106,282.0040671,1246.424397,7090.374342,5561.945878,1528.428464,7226.680317,MEAS
2020-01-21,619.7057244,4898.067382,267.1512872,1210.410962,6995.335355,5517.773107,1477.562249,7018.678144,MEAS
2020-01-22,636.0792698,4965.029036,279.6650779,1246.896444,7127.669828,5601.108306,1526.561522,7181.309989,MEAS
2020-01-23,584.6147604,5447.134169,284.3430505,1270.392659,7586.484639,6031.74893,1554.73571,7671.917258,MEAS
2020-01-24,584.7086194,5479.924332,277.7085912,1244.881822,7587.223365,6064.632952,1522.590413,7340.051539,MEAS
2020-01-25,447.7908645,5300.304394,276.1382105,1251.834393,7276.067862,5748.095258,1527.972603,7133.702861,MEAS
2020-01-26,451.5726703,5367.371031,274.8607822,1231.055858,7324.860341,5818.943702,1505.91664,7090.26127,MEAS
2020-01-27,473.8935185,5615.257664,277.4758392,1217.007997,7583.635019,6089.151182,1494.483837,7636.334216,MEAS
2020-01-28,541.2412262,5671.217301,278.6282186,1247.794994,7738.881739,6212.458527,1526.423213,7672.04523,MEAS
2020-01-29,492.3437972,5592.812259,279.6933043,1279.561888,7644.411249,6085.156056,1559.255193,7527.724008,MEAS
2020-01-30,531.2176971,5694.9022,274.0243221,1269.062103,7769.206322,6226.119897,1543.086425,7840.014374,MEAS
2020-01-31,429.7542175,5094.009544,266.6731375,1263.720339,7054.157238,5523.763761,1530.393476,6916.512522,MEAS
2020-02-01,517.0680068,5181.219974,276.349754,1240.528992,7215.166727,5698.287981,1516.878746,6916.512522,MEAS
2020-02-02,474.90937,4908.793709,275.4146803,1212.698434,6871.816193,5383.703079,1488.113114,6271.718642,MEAS
2020-02-03,583.3860121,4673.697068,275.1295624,1256.855113,6789.067756,5257.08308,1531.984675,6716.867687,MEAS
2020-02-04,686.3719212,4911.145331,270.2381716,1191.45182,7059.207244,5597.517252,1461.689992,7150.611983,MEAS
2020-02-05,864.970467,4831.658438,281.0339369,1240.787969,7218.450811,5696.628905,1521.821906,7364.792416,MEAS
2020-02-06,722.6275521,4999.040606,280.7495731,1254.731149,7257.148881,5721.668159,1535.480722,7612.50538,MEAS
2020-02-07,682.0445183,5006.421173,277.8305125,1288.496813,7254.793018,5688.465692,1566.327326,7267.633102,MEAS
2020-02-08,649.7150392,5014.865952,276.5900315,1271.910121,7213.081143,5664.580991,1548.500152,6855.435834,MEAS
2020-02-09,574.0122429,4768.621923,274.4545182,1256.968932,6874.057616,5342.634165,1531.42345,6546.207406,MEAS
2020-02-10,662.4791353,5094.899782,273.7073753,1224.689225,7255.775518,5757.378918,1498.396601,7315.122749,MEAS
2020-02-11,594.1797249,5370.295677,272.1006104,1221.042362,7457.618374,5964.475402,1493.142973,7642.264202,MEAS
2020-02-12,573.395724,5215.449376,267.1429434,1267.709099,7323.697142,5788.8451,1534.852042,7146.666088,MEAS
2020-02-13,556.7649979,5328.851985,269.5143103,1271.246506,7426.3778,5885.616983,1540.760817,7387.892356,MEAS
2020-02-14,538.3705827,5477.944987,270.2182814,1283.356527,7569.890378,6016.31557,1553.574808,7470.167593,MEAS
2020-02-15,448.5922147,5226.181227,267.6129018,1291.398616,7233.78496,5674.773442,1559.011518,6959.147845,MEAS
2020-02-16,466.7924911,5060.29187,267.3723604,1327.198082,7121.654803,5527.084361,1594.570443,6861.066809,MEAS
2020-02-17,640.652317,5310.965272,270.0063445,1341.390045,7563.013978,5951.617589,1611.396389,7554.862196,MEAS
2020-02-18,566.6585587,5403.467601,265.8259417,1352.21465,7588.166751,5970.126159,1618.040592,7749.170932,MEAS
2020-02-19,537.7313193,5386.842703,266.7229869,1286.665071,7477.96208,5924.574022,1553.388058,7603.110353,MEAS
2020-02-20,516.7192201,5316.574785,266.00578,1307.856814,7407.156599,5833.294005,1573.862594,7598.144997,MEAS
2020-02-21,564.9926425,5321.610648,266.197062,1306.399536,7459.199888,5886.60329,1572.596598,7731.114108,MEAS
2020-02-22,478.3176853,5187.878804,262.6148306,1301.786013,7230.597333,5666.19649,1564.400843,7111.164644,MEAS
2020-02-23,457.6746494,4926.629586,265.1012736,1329.55396,6978.95947,5384.304236,1594.655234,6692.194847,MEAS
2020-02-24,582.096644,5223.867367,265.8967415,1291.341334,7363.202087,5805.964011,1557.238076,7542.575443,MEAS
2020-02-25,673.2198876,5342.65225,259.0760111,1318.317188,7593.265337,6015.872137,1577.3932,7928.762285,MEAS
2020-02-26,604.0598336,5442.366521,255.9731393,1247.783276,7550.18277,6046.426355,1503.756416,7615.143924,MEAS
2020-02-27,630.2518491,5490.322762,257.5416281,1237.750022,7615.866261,6120.574611,1495.29165,7764.084421,MEAS
2020-02-28,607.2652578,5378.563511,257.8075598,1340.349631,7583.985959,5985.828769,1598.157191,7483.437425,MEAS
2020-02-29,524.4638504,5255.078776,256.8777647,1365.60798,7402.028371,5779.542626,1622.485745,6879.70286,MEAS
2020-03-01,474.8967306,5079.184443,257.9549148,1337.407409,7149.443497,5554.081174,1595.362324,6823.346974,MEAS
2020-03-02,607.3499015,5383.426724,261.6986349,1363.183589,7615.65885,5990.776626,1624.882224,7360.295143,MEAS
2020-03-03,692.2060649,5440.186451,252.5119438,1350.630108,7735.534568,6132.392516,1603.142052,7853.169154,MEAS
2020-03-04,603.1371314,5569.695694,250.7908541,1382.067861,7805.691541,6172.832826,1632.858715,7857.497781,MEAS
2020-03-05,611.4329668,5611.630132,253.5196076,1440.795722,7917.378428,6223.063099,1694.315329,7784.873912,MEAS
2020-03-06,436.8044098,5548.836285,254.7790769,1349.360593,7589.780365,5985.640695,1604.13967,7530.972196,MEAS
2020-03-07,347.2336481,5511.28536,251.29868,1278.718033,7388.535722,5858.519008,1530.016713,7113.219985,MEAS
2020-03-08,327.7374068,5323.511322,251.3625999,1322.950555,7225.561884,5651.248729,1574.313155,6776.496942,MEAS
2020-03-09,360.3222675,5427.596999,255.1995227,1281.419376,7324.538165,5787.919266,1536.618899,7382.912763,MEAS
2020-03-10,455.718761,5613.815317,250.1798603,1235.423645,7555.137583,6069.534078,1485.603505,7742.05789,MEAS
2020-03-11,543.1919804,5572.075281,252.6434101,1240.593447,7608.504119,6115.267262,1493.236857,7851.731262,MEAS
2020-03-12,546.725925,5495.487139,252.0452761,1281.421933,7575.680273,6042.213064,1533.467209,7861.76085,MEAS
2020-03-13,516.3754981,5541.633429,252.2741416,1301.166225,7611.449294,6058.008927,1553.440367,7741.465006,MEAS
2020-03-14,525.330044,5435.455625,252.0082836,1278.05339,7490.847342,5960.785669,1530.061673,7378.182002,MEAS
2020-03-15,457.4511614,5036.109698,245.1639118,1281.561394,7020.286165,5493.560859,1526.725306,6705.728416,MEAS
2020-03-16,494.818878,5113.194039,258.5613092,1218.543079,7085.117305,5608.012917,1477.104388,7092.599353,MEAS
2020-03-17,560.5743841,5592.367731,252.2511716,1268.001683,7673.194969,6152.942115,1520.252855,7520.014487,MEAS
2020-03-18,531.9559314,5598.10317,252.4865715,1270.866326,7653.411999,6130.059101,1523.352898,7606.057767,MEAS
2020-03-19,555.8190373,5517.476348,255.5788458,1159.261426,7488.135658,6073.295386,1414.840272,7456.176902,MEAS
2020-03-20,589.4873084,5603.959204,251.9941124,1281.733463,7727.174088,6193.446512,1533.727576,7498.290115,MEAS
2020-03-21,508.5721117,5470.229023,253.518865,1274.636239,7506.956239,5978.801135,1528.155104,7249.751459,MEAS
2020-03-22,485.8697732,5434.617966,256.3376109,1246.83418,7423.65953,5920.487739,1503.171791,6968.380763,MEAS
2020-03-23,515.1516222,5420.891622,259.793833,1248.560552,7444.397629,5936.043244,1508.354385,7448.689293,MEAS
2020-03-24,563.6479778,5503.102685,259.4311295,1298.811588,7624.993381,6066.750663,1558.242718,7773.090921,MEAS
2020-03-25,570.0567943,5581.630659,225.3375015,1261.984754,7639.009709,6151.687454,1487.322255,7853.139718,MEAS
2020-03-26,569.6996988,5625.091183,252.9119928,1272.972,7720.674874,6194.790882,1525.883992,7602.96441,MEAS
2020-03-27,593.0261366,5514.735272,254.5564908,1271.438641,7633.75654,6107.761408,1525.995132,7611.690154,MEAS
2020-03-28,571.0703732,5439.168421,253.3012005,1335.699944,7599.23994,6010.238795,1589.001145,7066.068692,MEAS
2020-03-29,550.2722021,5103.555229,244.8227305,1297.876787,7196.526948,5653.827431,1542.699517,6932.140759,MEAS
2020-03-30,561.5153372,5221.508314,250.7279387,1318.767388,7352.518978,5783.023651,1569.495327,7278.468186,MEAS
2020-03-31,568.6153062,5311.587086,245.5601116,1310.13976,7435.902263,5880.202392,1555.699871,7270.585269,MEAS
2020-04-01,472.2728255,5443.793949,256.7681976,1262.275415,7435.110387,5916.066774,1519.043613,7019.456092,MEAS
2020-04-02,401.3693578,5357.350104,254.7910358,1255.667095,7269.177593,5758.719462,1510.45813,7141.881296,MEAS
2020-04-03,408.0912855,5253.7619,253.9148298,1319.47533,7235.243345,5661.853186,1573.390159,7508.392819,MEAS
2020-04-04,378.9545111,5083.065714,242.5477409,1237.91512,6942.483087,5462.020226,1480.462861,6995.298935,MEAS
2020-04-05,338.8354378,4807.952186,252.4950152,1273.925198,6673.207837,5146.787624,1526.420213,6826.713611,MEAS
2020-04-06,382.6885884,4832.555198,243.3371808,1282.463375,6741.044343,5215.243787,1525.800556,7192.308265,MEAS
2020-04-07,424.1352082,4634.982383,250.8414365,1285.319212,6595.27824,5059.117591,1536.160649,7181.877589,MEAS
2020-04-08,431.0957824,4869.187472,254.8788294,1274.122578,6829.284662,5300.283254,1529.001407,7240.459741,MEAS
2020-04-09,413.6827157,4626.159318,255.6745602,1259.290119,6554.806713,5039.842034,1514.964679,6836.684701,MEAS
2020-04-10,391.0454324,4373.880012,252.5081263,1266.818138,6284.251709,4764.925444,1519.326265,6153.373491,MEAS
2020-04-11,349.0017676,4522.426634,253.368132,1248.83497,6373.631503,4871.428401,1502.203102,6234.448969,MEAS
2020-04-12,331.1000452,4554.664745,250.9002937,1288.476354,6425.141438,4885.76479,1539.376648,6209.146826,MEAS
2020-04-13,334.1506317,4719.986107,249.7161831,1269.998813,6573.851735,5054.136739,1519.714996,6673.861003,MEAS
2020-04-14,333.3903077,4742.410104,252.9420219,1216.084372,6544.826805,5075.800411,1469.026394,6541.013785,MEAS
2020-04-15,401.0138642,4810.476845,251.5585033,1287.249797,6750.29901,5211.490709,1538.8083,6532.399437,MEAS
2020-04-16,451.9378463,4505.680807,252.0944981,1277.494652,6487.207802,4957.618653,1529.58915,6336.86742,MEAS
2020-04-17,378.3823433,4362.956464,250.342913,1316.304043,6307.985763,4741.338808,1566.646956,6627.321403,MEAS
2020-04-18,409.3356355,4500.051494,255.8541173,1234.753442,6399.994689,4909.387129,1490.60756,6609.826725,MEAS
2020-04-19,429.5747087,4372.973066,247.2294974,1340.355105,6390.132377,4802.547775,1587.584602,6347.612524,MEAS
2020-04-20,425.9726067,4517.868632,256.1166183,1350.137773,6550.09563,4943.841238,1606.254391,6762.936638,MEAS
2020-04-21,432.8869647,4695.800901,244.6328301,1396.214454,6769.53515,5128.687866,1640.847284,6745.719589,MEAS
2020-04-22,465.0535373,5037.576454,250.8515572,1376.674282,7130.155831,5502.629992,1627.525839,6657.234831,MEAS
2020-04-23,520.8066726,5137.256333,248.4262519,1256.600867,7163.090124,5658.063006,1505.027118,6627.455212,MEAS
2020-04-24,434.9943597,4863.054006,254.918985,1297.530631,6850.497982,5298.048365,1552.449616,6621.785701,MEAS
2020-04-25,498.3668156,4738.354927,252.827393,1285.943811,6775.492946,5236.721742,1538.771204,6278.479209,MEAS
2020-04-26,487.5677165,4500.499704,252.8316978,1333.264132,6574.16325,4988.067421,1586.09583,5919.692278,MEAS
2020-04-27,464.9578998,4485.517767,256.6811226,1316.020442,6523.177231,4950.475667,1572.701564,6284.954082,MEAS
2020-04-28,425.9593235,4393.21054,252.7128217,1264.430356,6336.313041,4819.169863,1517.143177,6304.564834,MEAS
2020-04-29,386.7166471,4708.925082,254.2920547,1291.125608,6641.059392,5095.641729,1545.417663,6545.777908,MEAS
2020-04-30,376.1890214,4728.969607,243.9987532,1282.896591,6632.053973,5105.158628,1526.895344,6090.864361,MEAS
2020-05-01,406.3724621,4707.324003,245.5630157,1298.843033,6658.102514,5113.696465,1544.406048,5873.881605,MEAS
2020-05-02,428.9409775,4180.699166,243.7476402,1288.161597,6141.54938,4609.640143,1531.909237,5925.648278,MEAS
2020-05-03,463.2260323,4078.173634,245.8807483,1236.979369,6024.259783,4541.399666,1482.860117,5989.090558,MEAS
2020-05-04,443.9843246,4292.687852,244.0285291,1196.871742,6177.572448,4736.672177,1440.900271,6481.21823,MEAS
2020-05-05,417.695901,4579.690692,246.5414783,1188.137065,6432.065136,4997.386593,1434.678543,6622.799505,MEAS
2020-05-06,428.6825314,4843.887087,238.687284,1175.344809,6686.601711,5272.569618,1414.032093,6379.141267,MEAS
2020-05-07,481.608606,5001.151235,244.6789944,1150.557258,6877.996094,5482.759841,1395.236253,6210.974035,MEAS
2020-05-08,492.2913375,5179.33983,242.9943216,1196.740822,7111.366311,5671.631167,1439.735144,6521.181239,MEAS
2020-05-09,462.8561084,4724.484104,242.9173165,1206.618868,6636.876397,5187.340212,1449.536185,6466.089442,MEAS
2020-05-10,437.5079338,4584.366582,254.1334805,1183.848027,6459.856024,5021.874516,1437.981507,6008.324823,MEAS
2020-05-11,434.6439682,4629.682954,244.2137495,1159.895679,6468.436351,5064.326922,1404.109429,6255.129353,MEAS
2020-05-12,432.6400385,4602.155241,244.588905,1212.546975,6491.93116,5034.79528,1457.13588,6319.281156,MEAS
2020-05-13,500.3228369,4520.280109,244.8749698,1151.949255,6417.427171,5020.602946,1396.824225,6496.769234,MEAS
2020-05-14,436.6163909,4403.243144,247.0719181,1284.407522,6371.338975,4839.859535,1531.47944,6466.43677,MEAS
2020-05-15,462.0189016,4447.053846,245.2980875,1228.964096,6383.334931,4909.072748,1474.262184,6477.74387,MEAS
2020-05-16,462.2043119,4807.783451,245.6795807,1177.326785,6692.994128,5269.987763,1423.006366,6488.671219,MEAS
2020-05-17,447.9785691,4681.07721,245.8697296,1108.058438,6482.983947,5129.055779,1353.928167,6471.751942,MEAS
2020-05-18,455.8136,4870.182656,245.4708473,924.4531231,6495.920226,5325.996256,1169.92397,6624.395482,MEAS
2020-05-19,589.0615869,5353.070016,245.7476164,1042.895346,7230.774565,5942.131603,1288.642962,6859.009769,MEAS
2020-05-20,529.8107794,5437.859788,245.7910609,1268.938145,7482.399773,5967.670568,1514.729206,6929.502186,MEAS
2020-05-21,466.4237026,5288.404131,244.5619804,1264.165117,7263.554931,5754.827833,1508.727098,6796.142369,MEAS
2020-05-22,516.1280162,4857.156916,246.5881511,1303.682997,6923.55608,5373.284932,1550.271148,6583.014999,MEAS
2020-05-23,586.086974,4617.812065,244.7404276,1277.629828,6726.269294,5203.899039,1522.370255,6460.352612,MEAS
2020-05-24,577.8495389,4632.182459,245.2853505,1250.009626,6705.326974,5210.031998,1495.294976,6276.66833,MEAS
2020-05-25,565.6544274,4633.739322,244.1906779,1225.339736,6668.924163,5199.39375,1469.530414,6436.074146,MEAS
2020-05-26,610.2190341,4659.364242,245.2744258,1300.648324,6815.506026,5269.583276,1545.92275,6747.098712,MEAS
2020-05-27,664.4219027,4799.448661,247.076717,1211.24876,6922.196041,5463.870564,1458.325477,6885.453558,MEAS
2020-05-28,711.30494,5165.058738,247.2219306,1216.573013,7340.158622,5876.363678,1463.794943,7167.259947,MEAS
2020-05-29,664.7530121,5305.952029,244.048284,1166.494134,7381.247459,5970.705041,1410.542418,6980.543347,MEAS
2020-05-30,533.7770258,5035.467825,250.1655538,1238.610714,7058.021119,5569.244851,1488.776268,6484.562144,MEAS
2020-05-31,494.1777724,4590.655434,253.4642781,1201.269027,6539.566511,5084.833207,1454.733305,6193.067232,MEAS
2020-06-01,579.4746542,5064.62514,258.9405748,1131.202423,7034.242792,5644.099794,1390.142998,6915.904805,MEAS
2020-06-02,516.8080468,5171.28083,264.6068026,1192.997897,7145.693577,5688.088877,1457.6047,7090.770988,MEAS
2020-06-03,488.6747568,5399.716183,252.4318484,1185.543341,7326.366129,5888.39094,1437.975189,7345.402945,MEAS
2020-06-04,498.752007,5481.805042,203.2847248,1184.782954,7368.624728,5980.557049,1388.067679,7349.703424,MEAS
2020-06-05,468.6362868,5686.720262,229.2408818,1217.457767,7602.055198,6155.356549,1446.698649,7406.332248,MEAS
2020-06-06,567.4037488,5435.264691,246.061334,1199.910039,7448.639813,6002.66844,1445.971373,7089.857332,MEAS
2020-06-07,527.3755354,5333.763954,256.1124641,1208.80296,7326.054913,5861.139489,1464.915424,6877.455171,MEAS
2020-06-08,612.5020238,5238.054132,254.8990603,1191.906991,7297.362207,5850.556156,1446.806051,7379.279755,MEAS
2020-06-09,603.7309235,5699.239944,262.1676138,1200.314717,7765.453198,6302.970868,1462.48233,7348.977981,MEAS
2020-06-10,522.7704761,5911.889045,255.6477143,1221.377571,7911.684806,6434.659521,1477.025285,7551.933586,MEAS
2020-06-11,513.3598391,6095.146036,244.9535637,1233.569419,8087.028858,6608.505875,1478.522983,7852.01324,MEAS
2020-06-12,470.4743732,5887.296549,252.4712298,1225.015447,7835.257599,6357.770922,1477.486677,7393.864615,MEAS
2020-06-13,461.8723166,5263.073782,266.6810794,1206.778854,7198.406032,5724.946099,1473.459933,6946.568423,MEAS
2020-06-14,413.4518282,4799.502025,264.2409159,1202.86321,6680.057979,5212.953853,1467.104126,6650.883148,MEAS
2020-06-15,538.481249,5420.237003,259.728591,1224.973147,7443.41999,5958.718252,1484.701738,7479.750881,MEAS
2020-06-16,458.2647324,5415.272577,260.7977666,1214.420779,7348.755855,5873.537309,1475.218546,7605.529354,MEAS
2020-06-17,555.4435341,5732.466004,249.8195746,1205.591202,7743.320315,6287.909538,1455.410777,7690.837096,MEAS
2020-06-18,452.0073924,5967.32161,243.0308459,1233.622937,7895.982785,6419.329002,1476.653783,7682.484801,MEAS
2020-06-19,491.2859881,5884.850494,250.0624578,1214.667089,7840.866029,6376.136482,1464.729547,7580.389765,MEAS
2020-06-20,477.7987839,5775.83242,268.1016711,1227.789162,7749.522036,6253.631204,1495.890833,7369.934883,MEAS
2020-06-21,477.8427839,5373.515542,270.8264622,1240.941239,7363.126027,5851.358325,1511.767702,7037.860912,MEAS
2020-06-22,510.530807,5489.989063,261.1684445,1260.748066,7522.43638,6000.51987,1521.91651,7637.148112,MEAS
2020-06-23,476.2537484,5587.530543,262.5230287,1266.897713,7593.205033,6063.784291,1529.420742,7570.035576,MEAS
2020-06-24,479.4405598,5854.669425,268.2014399,1202.024263,7804.335688,6334.109985,1470.225703,7830.750759,MEAS
2020-06-25,449.0652146,6216.296219,270.4430789,1275.358791,8211.163304,6665.361434,1545.80187,7690.330051,MEAS
2020-06-26,535.4438491,6027.889943,273.7738318,1200.786095,8037.893719,6563.333792,1474.559927,7466.648526,MEAS
2020-06-27,491.7823207,5694.725145,266.6285523,1170.879206,7624.015223,6186.507465,1437.507758,6985.246271,MEAS
2020-06-28,487.3247015,5420.168296,265.9847068,1192.67485,7366.152554,5907.492997,1458.659557,6623.150247,MEAS
2020-06-29,467.3884552,5751.937623,268.1925674,1159.390374,7646.90902,6219.326079,1427.582941,7341.335075,MEAS
2020-06-30,466.1310349,5610.020723,245.4654986,1246.956109,7568.573366,6076.151758,1492.421608,7326.426814,MEAS
2020-07-01,457.515484,5607.368422,251.2677739,1278.868046,7595.019726,6064.883906,1530.13582,7406.143851,MEAS
2020-07-02,521.9304202,5678.931823,254.636849,1220.854254,7676.353347,6200.862243,1475.491103,7441.428618,MEAS
2020-07-03,511.7830089,5572.405694,247.3577824,1264.356032,7595.902517,6084.188703,1511.713814,7180.865192,MEAS
2020-07-04,468.030693,5476.11063,260.2972139,1245.361692,7449.800229,5944.141323,1505.658906,6922.286949,MEAS
2020-07-05,493.2404474,5245.780939,279.872045,1249.239051,7268.132482,5739.021386,1529.111096,6743.852646,MEAS
2020-07-06,580.4072741,5493.034308,272.5434533,1255.401538,7601.386573,6073.441582,1527.944991,7599.447704,MEAS
2020-07-07,597.9067651,5914.777277,261.1039998,1228.826185,8002.614227,6512.684042,1489.930185,7831.203284,MEAS
2020-07-08,592.3941396,6033.588082,265.1723535,1253.982526,8145.137101,6625.982222,1519.15488,7939.005525,MEAS
2020-07-09,550.1711484,6141.27785,257.2739847,1208.440286,8157.163269,6691.448999,1465.71427,7717.085382,MEAS
2020-07-10,583.9074541,6114.505774,268.3807495,1216.374063,8183.16804,6698.413228,1484.754812,7748.527253,MEAS
2020-07-11,590.9917269,5932.578267,276.167169,1239.736824,8039.473987,6523.569994,1515.903993,7639.774345,MEAS
2020-07-12,687.0978272,5598.118302,280.107892,1265.968443,7831.292465,6285.21613,1546.076335,7330.84953,MEAS
2020-07-13,626.2496771,5826.655259,262.9725605,1242.46422,7958.341717,6452.904937,1505.43678,7764.287405,MEAS
2020-07-14,680.0600358,6073.748996,249.4934146,1227.569522,8230.871968,6753.809031,1477.062937,8023.031927,MEAS
2020-07-15,511.6416574,6098.821613,282.5410577,1223.643331,8116.647659,6610.46327,1506.184389,8027.376326,MEAS
2020-07-16,483.6064332,6453.357709,292.721414,1282.411639,8512.097196,6936.964142,1575.133053,7982.365329,MEAS
2020-07-17,458.6488652,6140.468251,297.5928484,1254.411839,8151.121803,6599.117116,1552.004687,7867.594302,MEAS
2020-07-18,414.7622219,6036.550667,298.4614954,1250.576135,8000.35052,6451.312889,1549.037631,7512.897981,MEAS
2020-07-19,450.4329574,5812.460238,294.9415885,1271.155889,7828.990672,6262.893195,1566.097477,7353.702343,MEAS
2020-07-20,507.4739644,6038.899933,268.3186381,1270.239611,8084.932147,6546.373898,1538.558249,7820.773015,MEAS
2020-07-21,539.8836132,6310.417318,280.3301232,1230.092888,8360.723942,6850.300931,1510.423011,8059.600533,MEAS
2020-07-22,556.6790554,6225.734958,294.1337309,1095.719298,8172.267042,6782.414013,1389.853029,8134.224591,MEAS
2020-07-23,593.7748162,6286.829452,291.6509337,981.3867493,8153.641951,6880.604268,1273.037683,8119.514643,MEAS
2020-07-24,488.8042851,6412.32091,296.2409324,1266.000833,8463.36696,6901.125195,1562.241765,7938.186752,MEAS
2020-07-25,563.0241072,5912.168828,297.6003097,1236.518227,8009.311472,6475.192935,1534.118537,7530.419431,MEAS
2020-07-26,561.0328503,5720.623091,296.0205931,1089.470591,7667.147125,6281.655942,1385.491184,7124.293278,MEAS
2020-07-27,486.427612,5709.486487,289.5912061,1026.051502,7511.556807,6195.914099,1315.642708,7536.728583,MEAS
2020-07-28,591.8507401,6025.456153,284.6799673,902.9223981,7804.909259,6617.306894,1187.602365,7651.065277,MEAS
2020-07-29,524.7469936,5974.966266,244.667236,1119.559212,7863.939708,6499.71326,1364.226448,7640.117438,MEAS
2020-07-30,571.3837625,6084.942391,283.1288609,1203.465316,8142.920331,6656.326153,1486.594177,7671.374447,MEAS
2020-07-31,525.9887875,6173.112467,280.846955,1245.937743,8225.885953,6699.101255,1526.784698,7711.520677,MEAS
2020-08-01,473.7489763,5981.745002,287.2326442,1223.164287,7965.890909,6455.493978,1510.396931,7409.14149,MEAS
2020-08-02,465.1380859,5861.765365,287.2326442,1189.223938,7803.360034,6326.903451,1476.456582,7340.044015,MEAS
