Date,RF1,RF2,RF3,RF4,RF5,RF6,RF7,RF8,RF9,RF10,RF11,RF12
2020-03-15,"1,088,660.00","30,988.00",0.00,"1,619.00","4,419.00","2,597.00","92,305.00","1,464.00","88,015.00",500.00,0.00,"783,243.00"
2020-03-16,"1,152,776.00","31,059.00",0.00,"1,355.00","4,419.00",971.00,"83,276.00","1,157.00","95,037.00",500.00,0.00,"764,659.00"
2020-03-17,"1,164,778.00","30,976.00",0.00,"1,691.00","4,718.00","2,241.00","108,632.00","1,633.00","103,823.00",500.00,0.00,"730,339.00"
2020-03-18,"1,119,226.00","31,073.00",0.00,"1,342.00","5,241.00","2,576.00","115,650.00","1,448.00","108,688.00",500.00,0.00,"718,527.00"
2020-03-19,"1,133,833.00","31,031.00",0.00,"1,521.00","5,346.00","2,541.00","110,537.00","1,270.00","107,454.00",500.00,0.00,"868,557.00"
2020-03-20,"1,132,391.00","31,070.00",0.00,"1,408.00","5,248.00","2,431.00","102,320.00","1,249.00","103,557.00",600.00,0.00,"880,636.00"
2020-03-21,"1,158,350.00","31,046.00",0.00,"1,245.00","5,218.00","2,583.00","95,926.00","1,433.00","96,231.00",300.00,0.00,"863,751.00"
2020-03-22,"1,074,949.00","31,014.00","10,000.00","1,600.00","5,218.00","2,597.00","84,584.00","1,464.00","96,533.00",300.00,0.00,"854,303.00"
2020-03-23,"1,085,267.00","31,047.00",0.00,"1,176.00","5,218.00","2,147.00","107,073.00","1,454.00","103,419.00",300.00,0.00,"835,155.00"
2020-03-24,"1,174,117.00","31,007.00","30,629.00","1,650.00","4,675.00","2,241.00","105,437.00","1,633.00","103,401.00",500.00,0.00,"867,235.00"
2020-03-25,"1,136,240.00","31,068.00","55,926.00","1,605.00","5,546.00","2,576.00","95,752.00","1,419.00","103,534.00",500.00,0.00,"877,726.00"
2020-03-26,"1,159,739.00","31,110.00","40,000.00","1,260.00","5,503.00","2,541.00","73,865.00","1,245.00","98,666.00",500.00,0.00,"872,726.00"
2020-03-27,"1,159,903.00","31,205.00",0.00,981.00,"5,385.00","2,431.00","85,245.00","1,249.00","93,442.00",500.00,0.00,"866,820.00"
2020-03-28,"1,193,860.00","31,166.00",0.00,"1,054.00","4,787.00","2,583.00","99,152.00","1,433.00","92,226.00",500.00,0.00,"854,061.00"
2020-03-29,"1,053,771.00","31,187.00",0.00,870.00,"4,787.00","2,597.00","85,163.00","1,464.00","87,571.00",500.00,0.00,"862,423.00"
2020-03-30,"1,058,045.00","31,111.00",0.00,"1,228.00","4,787.00","2,147.00","91,647.00","1,454.00","103,950.00",500.00,0.00,"863,892.00"
2020-03-31,"1,074,960.00","31,174.00",0.00,"1,030.00","4,538.00","2,241.00","84,429.00","1,633.00","103,978.00",0.00,0.00,"859,866.00"
2020-04-01,"1,091,993.00","31,084.00",0.00,319.00,"5,241.00","2,516.00","90,397.00",900.00,"97,805.00",400.00,0.00,"857,034.00"
2020-04-02,"1,092,952.00","31,071.00",0.00,540.00,"5,346.00","2,452.00","90,442.00","1,167.00","98,559.00",400.00,0.00,"856,672.00"
2020-04-03,"625,849.00","30,932.00",0.00,724.00,0.00,"2,405.00","76,633.00","3,112.00","99,729.00",400.00,0.00,"408,306.00"
2020-04-04,"624,087.00","29,706.00",0.00,"1,137.00",0.00,"2,244.00","77,456.00","1,208.00","93,400.00",300.00,0.00,"415,038.00"
2020-04-05,"623,653.00","29,040.00",0.00,533.00,0.00,"2,582.00","41,429.00","1,042.00","40,137.00",300.00,0.00,"504,994.00"
2020-04-06,"664,381.00","31,031.00",0.00,633.00,0.00,"2,145.00","40,688.00",832.00,"49,347.00",300.00,0.00,"535,574.00"
2020-04-07,"673,574.00","30,989.00",0.00,715.00,0.00,"2,074.00","99,089.00",0.00,"72,404.00",0.00,0.00,"464,418.00"
2020-04-08,"675,358.00","31,020.00",0.00,847.00,0.00,"2,516.00","89,222.00",900.00,"64,549.00",300.00,0.00,"482,108.00"
2020-04-09,"676,031.00","31,057.00",0.00,"1,037.00",0.00,"2,604.00","17,736.00","1,291.00","31,126.00",300.00,0.00,"586,981.00"
2020-04-10,"680,531.00","17,556.00",0.00,807.00,"5,860.00","2,604.00","36,257.00","1,291.00","31,055.00",100.00,0.00,"581,076.00"
2020-04-11,"886,394.00","25,807.00",0.00,993.00,"5,482.00","2,244.00","92,786.00","1,208.00","71,815.00",100.00,0.00,"680,848.00"
2020-04-12,"938,263.00","25,787.00",0.00,"1,091.00","5,482.00","2,582.00","70,630.00","1,042.00","78,694.00",100.00,0.00,"747,444.00"
2020-04-13,"937,552.00","25,763.00",0.00,"1,030.00","5,482.00","2,146.00","91,735.00",832.00,"82,650.00",100.00,0.00,"722,408.00"
2020-04-14,"935,170.00","33,848.00","2,082.00","1,058.00",0.00,"2,164.00","70,579.00",973.00,"76,586.00",100.00,0.00,"742,388.00"
2020-04-15,"937,779.00","27,325.00",0.00,822.00,"4,817.00","2,452.00","33,012.00","1,167.00","47,928.00",500.00,0.00,"814,348.00"
2020-04-16,"1,040,989.00","30,917.00",0.00,646.00,"4,817.00","2,452.00","98,199.00","1,167.00","76,869.00",500.00,0.00,"819,419.00"
2020-04-17,"1,041,098.00","31,063.00",0.00,989.00,"4,719.00","2,405.00","80,753.00","1,316.00","85,329.00",500.00,0.00,"828,021.00"
2020-04-18,"938,084.00","31,002.00",0.00,"1,489.00","4,500.00","2,244.00","67,367.00","1,208.00","92,598.00",500.00,0.00,"731,767.00"
2020-04-19,"885,956.00","21,948.00",0.00,790.00,"4,500.00","2,582.00","33,553.00","1,042.00","44,866.00",500.00,0.00,"771,067.00"
2020-04-20,"937,126.00","20,709.00",0.00,"1,012.00","4,500.00","2,145.00","91,772.00",832.00,"94,129.00",500.00,0.00,"716,124.00"
2020-04-21,"936,140.00","20,738.00",0.00,0.00,"4,630.00","2,164.00","90,095.00",973.00,"89,553.00",500.00,0.00,"722,089.00"
2020-04-22,"1,091,334.00","20,706.00",0.00,0.00,"4,784.00","2,516.00","93,375.00",900.00,"91,629.00",500.00,0.00,"870,631.00"
2020-04-23,"1,040,648.00","20,700.00",0.00,0.00,"5,499.00","2,452.00","90,877.00","1,167.00","86,173.00",500.00,0.00,"827,278.00"
2020-04-24,"1,041,063.00","20,621.00",0.00,0.00,"5,619.00","2,405.00","87,815.00","1,316.00","82,547.00",500.00,0.00,"834,236.00"
2020-04-25,"1,040,737.00","20,607.00",0.00,0.00,"5,432.00","2,244.00","87,568.00","1,208.00","87,594.00",500.00,0.00,"829,583.00"
2020-04-26,"1,040,910.00","20,556.00",0.00,0.00,"5,432.00","2,582.00","70,672.00","1,042.00","88,156.00",500.00,0.00,"845,968.00"
2020-04-27,"1,061,550.00","20,556.00",0.00,0.00,"5,432.00","2,145.00","85,323.00",832.00,"89,998.00",500.00,0.00,"850,643.00"
2020-04-28,"1,091,137.00","20,556.00",0.00,0.00,"4,786.00","2,164.00","102,612.00",973.00,"108,234.00",500.00,0.00,"845,020.00"
2020-04-29,"1,091,759.00","20,556.00",0.00,0.00,"5,214.00","2,516.00","102,617.00",900.00,"108,240.00",400.00,0.00,"845,020.00"
2020-04-30,"1,050,530.00","20,490.00","10,000.00",0.00,"5,323.00","2,452.00","81,044.00","1,167.00","94,662.00",400.00,0.00,"828,934.00"
2020-05-01,"937,924.00","20,484.00",0.00,"1,124.00","5,866.00","2,129.00","77,213.00",496.00,"41,108.00",300.00,0.00,"783,795.00"
2020-05-02,"990,073.00","20,496.00",0.00,959.00,"5,575.00","2,484.00","82,573.00",599.00,"54,304.00",300.00,0.00,"817,073.00"
2020-05-03,"835,192.00","20,521.00",0.00,956.00,"5,575.00","2,372.00","72,235.00",579.00,"60,157.00",300.00,0.00,"667,680.00"
2020-05-04,"937,740.00","20,573.00","1,805.00",752.00,"5,575.00","2,230.00","76,336.00",655.00,"84,653.00",300.00,0.00,"741,258.00"
2020-05-05,"1,081,323.00","20,597.00",104.00,991.00,"5,064.00","2,129.00","90,491.00",496.00,"79,622.00",300.00,0.00,"875,397.00"
2020-05-06,"1,091,902.00","20,711.00",0.00,914.00,"4,749.00","2,472.00","81,789.00",699.00,"67,352.00",300.00,0.00,"906,620.00"
2020-05-07,"1,038,534.00","20,625.00",0.00,"1,147.00","5,120.00",0.00,"85,570.00",572.00,"73,932.00",300.00,0.00,"845,280.00"
2020-05-08,"1,059,785.00","20,586.00",0.00,805.00,"5,900.00",0.00,"87,634.00",678.00,"77,234.00",300.00,0.00,"860,536.00"
2020-05-09,"1,059,982.00","20,583.00",0.00,882.00,"6,131.00",0.00,"78,384.00",599.00,"77,218.00",300.00,0.00,"869,772.00"
2020-05-10,"936,244.00","20,617.00",0.00,997.00,"6,131.00",0.00,"66,164.00",579.00,"71,164.00",300.00,0.00,"764,892.00"
2020-05-11,"936,285.00","33,160.00",0.00,962.00,"6,131.00",0.00,"88,874.00",655.00,"73,492.00",300.00,0.00,"727,313.00"
2020-05-12,"935,779.00","30,849.00",0.00,970.00,"6,002.00",0.00,"82,418.00",685.00,"77,331.00",300.00,0.00,"731,828.00"
2020-05-13,"940,491.00","30,893.00",0.00,"1,052.00","5,492.00",0.00,"82,135.00",699.00,"77,301.00",300.00,0.00,"737,195.00"
2020-05-14,"1,038,002.00","30,861.00",0.00,"1,071.00","4,944.00",0.00,"81,817.00",572.00,"77,189.00",400.00,0.00,"835,161.00"
2020-05-15,"1,053,725.00","30,878.00","16,092.00","1,010.00","5,607.00",0.00,"82,255.00",678.00,"77,109.00",300.00,0.00,"834,812.00"
2020-05-16,"1,096,352.00","27,253.00","41,034.00","1,138.00","6,095.00",0.00,"82,270.00",599.00,"73,999.00",300.00,0.00,"898,376.00"
2020-05-17,"1,146,801.00","22,632.00","47,959.00","1,316.00","6,095.00",0.00,"82,222.00",579.00,"70,847.00",300.00,0.00,"906,196.00"
2020-05-18,"1,090,471.00","26,218.00","48,769.00","1,143.00","6,095.00",0.00,"88,957.00",655.00,"82,359.00",300.00,0.00,"848,454.00"
2020-05-19,"1,114,911.00","27,723.00","57,281.00",820.00,"5,939.00",0.00,"91,408.00",685.00,"82,278.00",300.00,0.00,"844,328.00"
2020-05-20,"1,132,708.00","29,877.00","48,206.00",778.00,"5,796.00",0.00,"87,483.00",699.00,"82,351.00",300.00,0.00,"863,892.00"
2020-05-21,"1,137,598.00","30,320.00","49,824.00","1,277.00","4,969.00",0.00,"88,417.00",572.00,"85,591.00","1,000.00",0.00,"863,892.00"
2020-05-22,"1,142,534.00","21,029.00","91,322.00",833.00,"5,587.00",0.00,"80,266.00",678.00,"82,662.00","1,000.00",0.00,"863,892.00"
2020-05-23,"1,108,825.00","20,187.00","46,923.00",893.00,"4,678.00",0.00,"82,678.00",313.00,"79,620.00",800.00,0.00,"863,262.00"
2020-05-24,"1,085,204.00","16,648.00","58,872.00",23.00,"4,678.00",0.00,"48,934.00",297.00,"72,514.00",800.00,0.00,"863,262.00"
2020-05-25,"1,141,246.00","29,871.00","60,329.00","2,037.00","4,678.00",0.00,"95,515.00",345.00,"79,565.00",800.00,0.00,"863,892.00"
2020-05-26,"1,145,384.00","32,398.00","59,014.00","1,039.00","4,678.00",0.00,"99,651.00",356.00,"77,004.00",800.00,0.00,"863,892.00"
2020-05-27,"1,137,728.00","30,753.00","39,788.00","1,109.00","5,887.00",0.00,"97,492.00",374.00,"76,969.00",800.00,0.00,"863,892.00"
2020-05-28,"1,081,685.00","30,786.00",0.00,883.00,0.00,0.00,"98,435.00",445.00,"81,089.00",800.00,0.00,"863,892.00"
2020-05-29,"1,114,507.00","32,545.00","4,974.00","1,229.00",0.00,0.00,"101,512.00",331.00,"88,392.00",300.00,0.00,"863,892.00"
2020-05-30,"1,172,830.00","30,466.00","18,818.00","1,108.00",0.00,0.00,"96,061.00",313.00,"90,572.00",300.00,0.00,"863,892.00"
2020-05-31,"1,113,427.00","20,702.00","37,548.00",488.00,0.00,0.00,"90,541.00",297.00,"90,825.00",300.00,0.00,"863,892.00"
2020-06-01,"1,141,123.00","30,787.00","40,000.00",960.00,"5,775.00",888.00,"102,478.00",345.00,"97,395.00",700.00,0.00,"856,174.00"
2020-06-02,"1,151,641.00","28,543.00","55,000.00",999.00,"1,995.00",153.00,"102,185.00",74.00,"99,228.00",700.00,0.00,"857,122.00"
2020-06-03,"1,128,308.00","28,114.00","50,000.00",907.00,"3,658.00",983.00,"101,990.00",374.00,"96,854.00",500.00,0.00,"839,328.00"
2020-06-04,"1,121,800.00","30,701.00","40,000.00",757.00,"3,929.00",885.00,"102,390.00",445.00,"97,205.00",500.00,0.00,"839,275.00"
2020-06-05,"1,093,581.00","24,664.00",0.00,796.00,"3,121.00","1,065.00","99,462.00",331.00,"94,240.00",500.00,0.00,"863,892.00"
2020-06-06,"1,138,851.00","25,148.00","40,000.00",741.00,"5,496.00",862.00,"99,436.00",302.00,"96,748.00",400.00,0.00,"863,892.00"
2020-06-07,"1,103,365.00","21,259.00","40,000.00",803.00,"5,496.00",762.00,"72,439.00",300.00,"92,455.00",400.00,0.00,"863,892.00"
2020-06-08,"1,146,804.00","30,711.00","40,000.00",451.00,"5,496.00",888.00,"102,431.00",345.00,"96,027.00",400.00,0.00,"863,892.00"
2020-06-09,"1,134,144.00","31,630.00","40,000.00",531.00,"5,717.00",735.00,"82,906.00",356.00,"101,768.00",600.00,0.00,"863,892.00"
2020-06-10,"1,156,598.00","30,743.00","43,000.00",469.00,"5,714.00",983.00,"102,394.00",374.00,"102,227.00",600.00,0.00,"863,892.00"
2020-06-11,"1,128,530.00","30,743.00","22,500.00","1,225.00","5,777.00",885.00,"98,551.00",445.00,"98,529.00",700.00,0.00,"863,892.00"
2020-06-12,"1,109,149.00","71,982.00",0.00,"1,083.00","5,686.00","1,065.00","14,624.00",331.00,"144,473.00",700.00,0.00,"863,892.00"
2020-06-13,"1,083,529.00","27,661.00","5,000.00","1,418.00","5,907.00",862.00,"64,678.00",302.00,"108,378.00",600.00,0.00,"863,892.00"
2020-06-14,"1,074,726.00","24,039.00","30,000.00","1,525.00","1,231.00",762.00,"67,516.00",300.00,"80,190.00",600.00,0.00,"863,892.00"
2020-06-15,"1,102,353.00","30,126.00",0.00,"1,439.00","5,907.00",888.00,"95,172.00",345.00,"99,066.00",600.00,0.00,"863,892.00"
2020-06-16,"1,121,707.00","36,817.00",0.00,"1,098.00","5,498.00",735.00,"102,089.00",356.00,"105,151.00",700.00,0.00,"863,892.00"
2020-06-17,"1,116,904.00","34,842.00",0.00,827.00,"5,492.00",983.00,"100,398.00",374.00,"103,782.00",700.00,0.00,"863,892.00"
2020-06-18,"1,125,737.00","30,577.00","10,000.00",992.00,"5,796.00",885.00,"101,977.00",445.00,"104,873.00",800.00,0.00,"863,892.00"
2020-06-19,"1,099,483.00","26,139.00","40,000.00",824.00,"5,492.00","1,065.00","102,018.00",331.00,"101,920.00",800.00,0.00,"815,378.00"
2020-06-20,"1,106,964.00","20,345.00","46,999.00",842.00,"5,907.00",862.00,"95,077.00",302.00,"101,701.00",600.00,0.00,"828,787.00"
2020-06-21,"1,161,738.00","20,842.00","40,000.00",748.00,"5,907.00",762.00,"83,184.00",300.00,"100,061.00",600.00,0.00,"903,383.00"
2020-06-22,"1,121,679.00","32,642.00",0.00,543.00,"5,907.00",888.00,"101,867.00",345.00,"101,980.00",600.00,0.00,"870,982.00"
2020-06-23,"1,114,107.00","32,595.00",0.00,"1,167.00","5,512.00",735.00,"101,923.00",356.00,"101,969.00",700.00,0.00,"863,892.00"
2020-06-24,"1,116,450.00","35,714.00",0.00,"1,084.00","5,778.00",983.00,"100,610.00",374.00,"101,961.00",700.00,0.00,"863,892.00"
2020-06-25,"1,122,309.00","34,252.00",0.00,871.00,"5,727.00",885.00,"101,484.00",445.00,"100,404.00",700.00,0.00,"871,940.00"
2020-06-26,"1,117,495.00","30,422.00","7,000.00",945.00,"5,833.00","1,065.00","100,802.00",331.00,"101,006.00",700.00,0.00,"863,892.00"
2020-06-27,"1,131,191.00","25,516.00","35,000.00",630.00,"5,838.00",889.00,"96,087.00",312.00,"96,734.00",400.00,0.00,"863,892.00"
2020-06-28,"1,162,202.00","21,279.00","40,000.00","1,220.00","5,838.00",848.00,"88,326.00",334.00,"97,179.00",400.00,0.00,"863,892.00"
2020-06-29,"1,109,571.00","29,248.00",0.00,586.00,"5,838.00",888.00,"100,538.00",345.00,"102,024.00",400.00,0.00,"863,892.00"
2020-06-30,"1,121,592.00","34,107.00",0.00,507.00,"5,353.00",735.00,"98,119.00",356.00,"102,023.00",600.00,0.00,"863,892.00"
2020-07-01,"1,121,136.00","33,736.00",0.00,484.00,"5,616.00",88.00,"100,084.00",287.00,"102,030.00",600.00,0.00,"872,230.00"
2020-07-02,"1,120,782.00","35,741.00",0.00,542.00,"5,200.00",17.00,"102,253.00",423.00,"101,894.00",600.00,0.00,"868,193.00"
2020-07-03,"1,129,288.00","30,366.00","10,000.00",575.00,"3,567.00",50.00,"102,022.00",482.00,"102,054.00",597.00,0.00,"873,638.00"
2020-07-04,"1,162,033.00","20,430.00","40,000.00",848.00,"5,317.00",287.00,"94,019.00",548.00,"100,456.00",600.00,0.00,"893,176.00"
2020-07-05,"1,141,614.00","21,128.00","25,000.00",745.00,0.00,391.00,"90,159.00",460.00,"93,424.00",600.00,0.00,"903,369.00"
2020-07-06,"1,116,235.00","32,178.00",0.00,674.00,0.00,93.00,"101,929.00",525.00,"103,927.00",600.00,0.00,"870,047.00"
2020-07-07,"1,121,115.00","32,253.00","5,000.00",599.00,0.00,91.00,"103,813.00",379.00,"103,711.00",600.00,0.00,"868,303.00"
2020-07-08,"1,124,252.00","32,375.00","2,500.00",501.00,"5,714.00",88.00,"104,089.00",287.00,"102,253.00",600.00,0.00,"869,362.00"
2020-07-09,"1,121,386.00","32,462.00",0.00,575.00,"5,200.00",17.00,"105,024.00",423.00,"104,239.00",700.00,0.00,"866,355.00"
2020-07-10,"1,122,183.00","23,789.00",0.00,437.00,"5,900.00",50.00,"90,701.00",482.00,"90,869.00",700.00,0.00,"902,721.00"
2020-07-11,"1,122,262.00","23,365.00",0.00,594.00,"5,875.00",287.00,"91,035.00",548.00,"92,989.00",500.00,0.00,"900,690.00"
2020-07-12,"1,122,278.00","24,233.00",0.00,291.00,"5,875.00",391.00,"90,822.00",460.00,"96,105.00",500.00,0.00,"896,919.00"
2020-07-13,"1,116,135.00","37,143.00",0.00,923.00,0.00,93.00,"100,367.00",525.00,"102,161.00",500.00,0.00,"868,409.00"
2020-07-14,"1,122,123.00","38,682.00",0.00,680.00,"6,002.00",91.00,"102,415.00",379.00,"102,358.00",600.00,0.00,"864,625.00"
2020-07-15,"1,121,514.00","37,846.00",0.00,627.00,"5,492.00",88.00,"102,173.00",287.00,"102,211.00",600.00,0.00,"865,851.00"
2020-07-16,"1,121,866.00","37,614.00",0.00,624.00,"5,777.00",17.00,"99,764.00",423.00,"102,317.00",600.00,0.00,"868,385.00"
2020-07-17,"1,121,788.00","32,867.00",0.00,404.00,"5,607.00",50.00,"101,749.00",482.00,"102,328.00",600.00,0.00,"871,136.00"
2020-07-18,"1,121,928.00","23,658.00",0.00,475.00,"5,543.00",287.00,"96,829.00",548.00,"98,662.00",500.00,0.00,"888,932.00"
2020-07-19,"1,118,601.00","22,816.00",0.00,357.00,"2,394.00",391.00,"93,145.00",460.00,"98,817.00",500.00,0.00,"893,302.00"
2020-07-20,"1,121,312.00","34,991.00",0.00,737.00,"5,148.00",93.00,"102,342.00",525.00,"102,147.00",500.00,0.00,"868,600.00"
2020-07-21,"1,121,328.00","35,176.00",0.00,534.00,"5,512.00",91.00,"102,273.00",379.00,"102,200.00",300.00,0.00,"868,431.00"
2020-07-22,"1,121,600.00","35,680.00",0.00,394.00,"5,778.00",88.00,"102,349.00",287.00,"102,322.00",400.00,0.00,"867,729.00"
2020-07-23,"1,119,097.00","40,539.00",0.00,415.00,"2,824.00",17.00,"102,224.00",423.00,"102,304.00",800.00,0.00,"863,014.00"
2020-07-24,"1,122,317.00","31,564.00",0.00,260.00,"5,833.00",50.00,"102,166.00",482.00,"99,718.00",900.00,0.00,"874,632.00"
2020-07-25,"1,122,325.00","29,847.00",0.00,333.00,"5,838.00",287.00,"99,129.00",548.00,"101,318.00",600.00,0.00,"877,786.00"
2020-07-26,"1,122,341.00","27,574.00",0.00,449.00,"5,838.00",391.00,"89,914.00",460.00,"96,111.00",600.00,0.00,"894,481.00"
2020-07-27,"917,103.00","37,784.00",0.00,522.00,"1,216.00",93.00,"102,181.00","6,525.00","102,202.00",600.00,0.00,"660,713.00"
2020-07-28,"1,126,847.00","40,962.00",0.00,557.00,"5,353.00",91.00,"102,390.00","5,525.00","102,327.00",800.00,0.00,"862,401.00"
2020-07-29,"1,118,488.00","40,767.00",0.00,299.00,"2,284.00",88.00,"102,374.00",287.00,"104,768.00",800.00,0.00,"860,170.00"
2020-07-30,"1,118,731.00","36,485.00",0.00,180.00,"2,560.00",17.00,"102,419.00",423.00,"102,203.00",700.00,0.00,"860,170.00"
2020-07-31,"1,116,801.00","35,065.00",0.00,389.00,"5,686.00",50.00,"101,956.00",482.00,"102,029.00",700.00,0.00,"863,892.00"
2020-08-01,"1,123,304.00","22,944.00",0.00,275.00,"5,447.00","2,300.00","80,948.00",0.00,"97,141.00",500.00,500.00,"907,047.00"
2020-08-02,"1,117,832.00","21,022.00",0.00,280.00,0.00,"2,323.00","65,482.00",0.00,"88,705.00",500.00,483.00,"932,870.00"
2020-08-03,"1,121,183.00","38,426.00",0.00,277.00,"3,829.00","1,888.00","102,374.00",0.00,"102,472.00",500.00,420.00,"864,808.00"
2020-08-04,"1,117,693.00","39,898.00",0.00,262.00,0.00,"1,888.00","105,105.00",379.00,"103,669.00",400.00,500.00,"859,408.00"
2020-08-05,"1,118,482.00","36,774.00",0.00,268.00,0.00,"2,364.00","102,470.00",488.00,"102,488.00",600.00,500.00,"866,349.00"
2020-08-06,"1,123,548.00","36,608.00",0.00,348.00,"5,777.00","2,013.00","102,222.00",0.00,"102,369.00",700.00,498.00,"866,880.00"
2020-08-07,"1,123,893.00","35,530.00",0.00,258.00,"5,686.00","1,955.00","103,919.00",491.00,"102,143.00",700.00,500.00,"866,488.00"
2020-08-08,"1,123,555.00","26,945.00",0.00,210.00,"5,143.00","2,300.00","98,348.00",553.00,"102,381.00",500.00,500.00,"880,406.00"
2020-08-09,"1,123,527.00","20,772.00",0.00,189.00,"5,143.00","2,323.00","86,898.00",502.00,"97,196.00",500.00,500.00,"903,215.00"
2020-08-10,"1,122,966.00","37,173.00",0.00,206.00,"5,143.00","1,888.00","102,379.00",379.00,"102,259.00",500.00,500.00,"866,269.00"
2020-08-11,"1,123,082.00","41,913.00",0.00,139.00,"4,993.00","1,951.00","102,606.00",382.00,"102,635.00",700.00,500.00,"860,926.00"
2020-08-12,"1,123,455.00","40,238.00",0.00,124.00,"4,844.00","2,364.00","102,597.00",488.00,"102,633.00",700.00,500.00,"862,611.00"
2020-08-13,"1,122,844.00","36,850.00",0.00,404.00,"4,602.00","2,013.00","99,329.00",474.00,"99,674.00",700.00,500.00,"872,226.00"
2020-08-14,"1,123,452.00","30,803.00",0.00,363.00,"5,148.00","1,955.00","72,744.00",491.00,"85,616.00",800.00,500.00,"918,917.00"
2020-08-15,"1,123,662.00","26,364.00",0.00,482.00,"5,199.00","2,300.00","67,995.00",553.00,"75,256.00",550.00,500.00,"938,465.00"
2020-08-16,"1,123,634.00","20,516.00",0.00,338.00,"5,199.00","2,323.00","60,736.00",502.00,"96,528.00",550.00,500.00,"930,300.00"
2020-08-17,"1,123,073.00","34,309.00",0.00,470.00,"5,199.00","1,888.00","102,187.00",379.00,"105,261.00",550.00,500.00,"866,323.00"
2020-08-18,"1,122,911.00","39,509.00",0.00,730.00,"5,038.00","1,888.00","105,589.00",379.00,"102,566.00",550.00,500.00,"860,416.00"
2020-08-19,"1,123,073.00","36,965.00",0.00,649.00,"5,149.00","1,888.00","102,785.00",379.00,"104,634.00",600.00,500.00,"863,697.00"
2020-08-20,"1,123,446.00","36,552.00",0.00,479.00,"5,149.00","1,974.00","103,103.00",465.00,"102,938.00",800.00,500.00,"865,487.00"
2020-08-21,"1,118,226.00","35,318.00",0.00,501.00,0.00,"1,917.00","102,821.00",481.00,"105,005.00",800.00,500.00,"864,937.00"
2020-08-22,"1,121,377.00","27,868.00",0.00,422.00,"3,448.00","2,255.00","100,667.00",147.00,"103,726.00",481.00,500.00,"875,820.00"
2020-08-23,"1,123,248.00","26,502.00",0.00,0.00,"4,921.00","2,278.00","92,761.00",492.00,"93,270.00",500.00,500.00,"895,548.00"
2020-08-24,"1,121,216.00","41,070.00",0.00,564.00,"3,448.00","1,851.00","102,821.00",372.00,"102,658.00",500.00,500.00,"861,531.00"
2020-08-25,"1,122,782.00","36,583.00",0.00,749.00,"4,940.00","1,913.00","101,974.00",374.00,"102,903.00",500.00,500.00,"866,620.00"
2020-08-26,"1,150,187.00","38,943.00",0.00,795.00,"4,802.00","2,318.00","103,126.00",479.00,"103,057.00",700.00,500.00,"889,630.00"
2020-08-27,"1,123,035.00","39,739.00",0.00,"1,001.00","4,791.00","1,974.00","103,436.00",465.00,"103,453.00",750.00,500.00,"861,451.00"
2020-08-28,"1,123,133.00","32,127.00",0.00,779.00,"4,928.00","1,917.00","103,262.00",481.00,"103,317.00",750.00,500.00,"869,373.00"
2020-08-29,"1,164,545.00","23,183.00",0.00,670.00,"4,962.00","2,255.00","98,434.00",542.00,"102,358.00",450.00,500.00,"925,146.00"
2020-08-30,"1,164,517.00","20,524.00",0.00,881.00,"4,962.00","2,278.00","91,958.00",492.00,"102,652.00",450.00,500.00,"933,986.00"
2020-08-31,"1,122,689.00","36,534.00",0.00,561.00,"4,962.00","1,851.00","100,906.00",372.00,"102,782.00",450.00,500.00,"863,892.00"
2020-09-01,"1,123,509.00","37,760.00",0.00,753.00,"4,756.00","2,477.00","102,852.00",518.00,"102,754.00",700.00,500.00,"864,715.00"
2020-09-02,"1,118,221.00","39,788.00",0.00,423.00,0.00,"2,455.00","102,777.00",504.00,"102,965.00",700.00,34.00,"862,551.00"
2020-09-03,"1,124,471.00","40,281.00",0.00,806.00,"5,954.00","2,240.00","102,863.00",513.00,"102,713.00",700.00,500.00,"862,222.00"
2020-09-04,"1,124,188.00","41,364.00",0.00,619.00,"5,682.00","2,252.00","102,348.00",491.00,"102,688.00",700.00,500.00,"861,680.00"
2020-09-05,"1,123,524.00","25,717.00",0.00,592.00,"4,857.00","2,504.00","85,959.00",504.00,"101,318.00",600.00,500.00,"895,086.00"
2020-09-06,"1,123,231.00","25,839.00",0.00,661.00,"4,857.00","2,289.00","94,174.00",428.00,"97,768.00",600.00,500.00,"890,298.00"
2020-09-07,"1,117,863.00","40,660.00",0.00,884.00,0.00,"2,202.00","103,498.00",482.00,"103,537.00",600.00,53.00,"860,385.00"
2020-09-08,"1,123,510.00","41,456.00",0.00,817.00,"4,857.00","2,477.00","103,786.00",518.00,"103,633.00",600.00,500.00,"859,205.00"
2020-09-09,"1,122,661.00","41,373.00",0.00,"1,625.00","4,049.00","2,455.00","102,261.00",504.00,"102,177.00",600.00,500.00,"862,268.00"
2020-09-10,"1,122,554.00","41,536.00",0.00,"1,229.00","4,049.00","2,240.00","99,713.00",513.00,"99,733.00",700.00,500.00,"867,099.00"
2020-09-11,"1,122,654.00","41,424.00",0.00,"1,456.00","3,957.00","2,252.00","95,363.00",491.00,"100,281.00",900.00,500.00,"871,011.00"
2020-09-12,"1,122,824.00","33,246.00",0.00,"1,268.00","4,211.00","2,504.00","96,084.00",504.00,"103,553.00",550.00,500.00,"875,198.00"
2020-09-13,"1,122,531.00","25,862.00",0.00,"1,006.00","4,211.00","2,289.00","77,472.00",428.00,"103,274.00",550.00,500.00,"901,471.00"
