Date,V024,V025,V028,V030,V032,V033,V034,V036,V037,V042,V045,V051,V055,V056,V059,V061,V062,V067,V074,V075,V076,V077,V078,V905,V907,V908,V918,V9B6,E016,E017,E018,E019,E020,E023,E025,E026,E027,E028,E030,E031,E032,E034,E036,E039,E042,E043,E044,E045,E046,E047,E048,E049,E050,E051,E052,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,E067,E068,E069,E070,E071,E072,E073,E075,E076,E077,E078,E079,E086,E087,E090,E091,E092,E094,E095,E096,E097,E101,E102,E103,E104,E105,E117,E118,E119,E120,E123,E132,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E152,E153,E154,E155,E156,E157,E158,E160,E163,E165,E167,E168,E170,E171,E174,E175,E176,E180,E181,E182,E185,E187,E188,E189,E202,E207,E208,E209,N001,N002,N003,N004,N005,N007,N008,N010,N011,N012,N014,N015,N016,N017,N018,N019,N022,N024,N025,N026,N029,N030,N031,N032,N034,N035,N036,N037,N038,N045,N046,N054,N055,N056,N057,N059,N064,N070,N072,N073,N075,N076,N077,N078,N080,N081,N082,N089,N090,N091,N092,N093,N097,N098,N099,N100,N101,N102,N103,N112,N115,N116,N117,N118,N119,N120,N121,N122,N124,N125,N126,N127,N128,N129,N130,N131,N132
2019-05-05,449496.699,360411.534,0,58027.672,349086.642,251418.358,0,8977.003,158259.529,63192.086,142034.522,13722.296,450581.999,103923.909,11496.481,2141739.49,372148.778,263764.117,0,0,0,0,0,31888.085,39808.834,8281.938,2031.28,365459.933,16144.242,15248.684,1540.146,2382.232,33677.059,81554.008,2512.136,3069.61,2675.311,0,1104.729,10058.713,48518.375,22850.04,13448.871,136920.57,9338.049,558.056,0,20739.684,203681.22,3873.045,102949.121,1796.181,6494.74,83565.397,2867.366,95483.331,0,68247.016,37047.014,14372.448,14823.606,158.098,0,30441.853,20801.508,15576.86,44185.386,59588,0,5405.593,0,25663.431,11028.973,19348.703,57997.202,2782.368,226664.715,4194.916,239.354,0,9688.216,0,520.565,16343.641,4864.945,100185.1,4103.399,4339.466,11701.884,83358.857,179162.977,0,102200.045,84185.52,172599.968,156642.837,0,3405.184,45860.472,86100.178,260362.999,82584.856,649399,71908.135,0.562,42483.585,63619.971,0,25987.103,42359.991,21757.673,0,68547.989,0,0,25699.127,0,382900.823,72676.271,84464.477,0,0,0,50656.57,105139.462,27331.372,41779.56,0,0,0,0,10900,39027.204,48441.831,22183.008,84312.977,19187.623,0,0,0,0,58251.498,107.777,3326.465,23840.53,363.631,3202.618,30773.548,2016.257,64645.133,978.832,3184.623,8524.635,1454.29,6929.309,0,0,27155.486,159.998,5057.807,0,0.272,1062.82,2667.956,28185.37,4718.364,6250.779,54296.057,14099.732,0,0,1236.371,3628.383,0,512.101,531.067,11725.145,18.134,1861.06,174.584,509.478,0,2250.856,9776.851,437.581,0,104.105,1520.29,0,483.48,0,0,2589.251,24750.609,0,1026.146,330.31,2367.383,7422.231,2509.94,0,0,0,576.624,16083.583,2933.574,1324.303,25914.064,568.427,1477.015,18116.765,0,0,0,0,0,0,0
2019-05-06,448620.987,363848.428,0,57951.187,349086.402,237936.645,0,6932.763,156043.523,61450.438,143705.887,13701.72,606107.999,103667.44,9613.632,2111816.3,372050.261,263765.133,0,0,0,0,0,31179.656,39901.215,8132.41,2031.28,353766.941,17018.198,15482.828,0,3496.742,37807.182,78090.791,1775.351,5314.576,2778.773,0,1146.305,10149.141,46918.894,25849.386,12000.8,138096.472,9394.807,757.977,0,22471.957,187692.417,444.865,104225.028,1963.155,7181.443,85760.494,2811.084,93203.84,0,70069.821,42453.125,14330.63,15315.623,172.414,0,29188.343,29693.692,17627.338,58697.791,65196,0,5480.489,0,27758.598,11229.182,26945.485,59362.57,3213.326,258931.702,4925.049,247.342,0,10209.077,0,556.19,16178.579,5079.301,99526.955,3899.662,3667.132,15163.063,83664.014,192426.295,0,102087.718,84464.185,195815.979,164737.542,0,5046.216,50746.75,88914.093,260362.999,83086.393,649301,71771.75,0.85,44102.981,62371.046,0,26829.793,43976.757,21610.137,0,70496.576,0,0,22508.637,0,376433.065,71091.793,84693.292,0,0,0,51308.207,104380.847,27352.461,56838.95,0,0,0,0,10900,39576.828,45363.36,22932.977,80583.469,18145.272,0,0,0,0,70047.173,222.005,4227.167,28039.977,614.074,4464.163,32338.834,4440.451,77812.815,1271.212,5751.562,8946.776,1477.447,11412.559,0,0,27184.082,158.688,4074.92,0,103.358,1275.747,3080.45,31385.034,4601.227,8914.933,66337.678,14246.62,0,0,1400.018,5054.391,0,532.164,851.496,11408.912,178.414,2227.255,184.005,561.622,0,1984.735,9902.944,637.412,0,100.691,1551.098,0,470.2,0,0,2575.539,24763.464,0,1023.156,895.488,3626.996,499.486,4098.187,0,0,0,535.306,15095.724,3117.847,1219.994,27557.486,235.292,1362.936,15075.745,0,0,0,0,0,0,0
2019-05-07,449883.156,371961.255,0,62328.613,349086.642,223437.943,0,7541.05,155832.594,59155.571,139055.591,13753.161,598345.999,103271.394,11448.801,2111574.18,355467.426,263764.118,0,0,0,0,0,30686.063,20966.977,7594.82,2031.28,358564.739,15269.922,15476.779,0,3462.372,37107.033,82628.198,4521.987,6036.86,2893.965,0,1169.011,5696.768,49899.468,26806.91,13245.148,118846.228,9386.074,1246.721,0,21704.682,178900.287,871.474,112035.389,1843.215,6669.34,85569.73,2876.22,92133.905,0,72056.127,43322.436,14630.118,14542.465,164.484,0,31378.829,29299.784,17401.283,60444.597,67286,0,5393.729,0,28332.292,11067.356,27681.364,61453.769,3292.802,261628.911,5413.98,226.632,0,10042.373,0,776.376,15956.549,5856.842,99516.447,3601.707,4154.509,16730.659,84042.695,177710.795,0,83040.276,84401.877,195642.194,161638.583,0,4901.507,50737.205,86545.775,263897.999,83196.305,648267,71947.639,1.055,43631.442,56998.648,0,26915.269,47105.741,21594.101,0,69957.199,0,0,20734.426,0,376404.575,63241.22,84470.799,0,0,513.238,50942.738,104670.058,27304.589,57188.725,0,0,0,0,7100,40114.928,41316.864,22919.5,77785.18,17902.612,0,0,0,0,72983.919,245.424,4276.625,27084.029,372.232,4444.377,26983.696,4721.047,74056.999,1237.291,6195.669,8953.136,1486.555,11023.672,0,0,27919.281,145.652,3108.747,0,1315.168,1372.016,3111.708,31836.059,4797.867,7364.842,67339.336,14398.266,0,0,1351.143,5086.227,0,507.634,889.07,10729.228,169.976,2222.08,180.831,565.695,0,971.198,10603.813,754.455,0,95.872,1520.881,0,456.749,0,0,1803.087,25885.808,0,1010.82,884.74,2606.465,0,3844.432,0,0,0,553.433,15031.951,3324.573,1315.471,5944.424,254.98,709.315,10249.375,0,0,0,0,0,0,0
2019-05-08,343342.806,390709.806,0,63036.485,349086.404,242898.252,0,7137.096,155833.089,59946.359,131352.216,13712.008,507928.387,104462.604,10802.141,2099629.622,345070.8,263764.118,0,0,0,0,0,27739.952,18872.761,8074.189,25391,361179.32,13380.619,15292.344,0,3630.348,33571.173,82657.276,2591.751,6183.648,2241.334,0,1049.605,10732.753,49985.011,26441.697,13423.253,124198.778,9340.139,1796.258,0,21265.494,185853.57,5960.463,119382.929,1532.892,6833.109,84121.39,2739.672,92072.876,0,72940.582,43554.113,14491.525,13485.88,136.278,0,30668.037,31519.896,17842.382,59548.09,67956,0,6554.939,0,28452.187,6853.3,27645.195,58173.178,3308.597,260032.269,5468.584,278.047,0,10191.449,0,320.344,16385.627,6159.299,99091.248,4014.962,3862.795,16770.202,84120.932,136333.593,0,101871.053,84349.048,195482.708,151152.187,0,5093.42,49353.035,86232.926,217549.999,82666.172,637871,22108.077,0.382,43809.574,68697.827,0,33961.875,45963.226,21644.521,0,69614.518,0,0,24671.686,0,364655.207,65280.502,84315.874,0,0,0,51011.12,105038.945,34281.665,59016.334,0,0,0,0,10900,39671.633,42040.538,22841.791,67519.648,17514.697,0,0,0,0,69450.303,235.325,4562.771,27377.169,345.061,4621.343,31644.142,4951.578,73412.723,963.537,6737.808,9669.966,1485.895,10550.027,0,0,27746.364,137.615,3144.834,0,897.027,1379.144,2989.561,31037.363,4204.66,10893.734,67920.124,14074.055,0,0,1524.319,5040.469,0,466.377,937.704,11377.759,168.109,2183.676,170.864,813.173,0,2157.487,9941.798,736.825,0,110.332,1572.583,0,799.581,0,0,2517.962,26354.685,0,996.62,873.034,3347.31,0,3806.509,0,0,0,608.124,16983.171,2633.764,1301.492,0.471,334.476,1055.104,10426.016,0,0,0,0,0,0,0
2019-05-09,408468.039,390333.991,0,63003.425,349086.576,232827.07,0,7256.928,155727.055,58894.655,133153.643,13712.008,513630.79,104507.971,11023.306,2141920.48,342060.443,263765.133,0,0,0,0,0,30479.305,17936.512,7715.011,75391,359314.89,14887.442,15296.952,33.941,3420.909,34504.978,74802.549,2737.636,5960.498,2660.191,0,1119.043,10939.782,51110.301,26946.975,12640.45,140960.542,9392.536,1879.212,0,21342.545,195487.752,6582.176,120740.045,1708.934,5899.697,83775.03,2893.576,98663.632,0,72305.978,44027.711,14586.285,14085.022,179.171,0,32830.985,28438.641,17097.45,60726.812,65237,0,5482.755,0,26874.086,11815.35,27509.368,59699.031,3048.977,244398.004,5440.135,283.929,0,10257.141,0,757.595,12614.803,6396.069,99347.723,4381.212,3780.531,14616.198,83217.376,190975.699,0,101804.165,84087.817,195812.236,162680.403,0,4443.09,49091.781,85553.315,254756.79,82228.802,627961.765,22075.774,0.198,43917.43,66863.573,0,28164.959,46132.402,21808.842,0,69443.889,0,0,29181.602,0,361535.53,73773.493,75816.203,0,0,0,50745.228,104685.252,32724.376,57348.031,14.505,0,0,0,9609,39753.995,47369.556,22859.363,49001.973,18083.782,0,0,0,0,69662.285,225.271,4360.887,29079.215,298.797,4533.514,30391.943,4612.887,74932.852,1191.319,6506.35,9223.282,1477.237,10993.844,0,0,27645.274,165.355,4184.117,0,1096.114,1334.881,2065.155,31673.66,2954.446,9708.002,64270.644,13976.149,0,0,1288.843,4834.963,0,507.336,917.414,11827.427,167.344,2215.095,162.302,1094.337,0,1729.183,9566.927,760.232,0,123.909,1608.648,0,830.43,0,0,2350.955,26468.276,0,1015.237,881.088,5224.566,0,3501.244,0,0,0,560.861,17676.732,2971.417,1338.87,0,540.875,1049.6,9399.364,0,0,0,0,0,0,0
2019-05-10,429180.579,378434.57,0,63087.42,349086.641,250071.222,0,9574.685,155073.055,62085.293,133913.247,13722.296,462178.89,104812.963,11081.331,2141888.494,367113.235,263764.116,0,0,0,0,0,32859.348,30592.564,8083.405,62184.68,355602.229,14415.886,15327.533,43.3,2301.145,34168.863,74350.054,3355.238,5423.753,2094.764,0,986.074,9687.477,51375.149,27837.374,13076.218,135671.34,9326.934,1393.655,0,19983.274,200729.118,6760.401,125571.92,1731.249,6282.462,83082.208,3027.881,101148.832,0,68755.267,42533.674,14499.961,13880.454,118.619,0,31838.782,21570.998,18379.868,51103.964,53560,0,7044.26,0,27367.822,12076.716,24817.569,57457.31,3075.007,218521.427,4976.346,344.11,0,10300.314,0,387.104,12702.819,7050.56,99844.026,3371.373,3806.501,14573.446,85362.376,190792.074,0,101997.298,84603.89,153097.753,162674.065,0,3238.258,45437.923,89412.006,254093,82545.818,644016,33878.912,0.717,44708.143,67968.997,0,27268.804,27016.895,21641.372,0,70033.83,0,0,25756.044,0,379883.413,76952.434,77837.949,0,0,0,50713.147,104924.938,34792.718,50860.296,1780.36,0,0,0,9670,39358.369,53444.556,22849.325,73324.641,20531.927,0,0,0,0,69238.525,123.001,3956.265,27992.935,384.661,3387.438,30850.399,4475.478,74354.124,1035.83,4527.179,7683.195,1442.075,8345.245,0,0,26841.598,94.013,5438.106,0,1075.291,1229.874,2547.677,32318.59,2892.709,9234.682,58489.611,14003.791,0,0,1520.141,4164.007,0,452.976,709.504,10719.245,133.514,2227.513,158.697,501.833,0,2271.353,9763.146,623.246,0,114.03,1599.151,0,823.302,0,0,1760.009,26576.843,0,1016.34,729.252,2836.985,90.067,3900.104,0,0,0,575.982,14349.579,2752.826,1271.051,0,550.718,1243.248,9139.902,0,0,0,0,0,0,0
2019-05-11,445854.459,382889.956,0,62976.42,349086.641,242685.715,0,6868.17,157732.687,62867.449,133880.991,13722.296,439264.869,104636.481,11189.01,2111750.864,351450.035,263764.116,0,0,0,0,0,32384.042,36926.779,8539.403,52028.28,358877.515,13919.495,15541.417,0,1832.927,34263.349,73571.074,3210.34,4236.153,2864.709,0,1037.563,10902.239,51463.519,26398.23,12513.595,129333.599,9371.637,774.847,0,20861.29,198916.843,6605.585,127265.173,1541.303,6709.103,81305.327,3030.574,101797.254,0,69326.367,39861.569,14508.778,14013.637,165.769,0,27371.371,19003.402,16268.375,51499.356,51943,0,4899.995,0,28198.35,11835.643,21662.289,56096.82,3064.054,223045.868,4315.008,292.606,0,9896.849,0,690.726,15186.73,6351.48,99096.887,3744.698,4274.01,14243.637,85674.706,191149.242,0,102107.172,84692.223,167839.877,162112.899,0,2567.453,48074.176,85608.841,257505,82487.479,623350,17854.892,0,43527.861,67623.691,0,27091.376,26934.76,21663.506,0,66982.65,0,0,25867.754,0,392346.945,79435.457,70535.393,0,0,0,50735.237,104811.866,34251.294,46456.946,356.44,0,0,0,9600,39296.249,46917.977,14177.651,68487.742,21967.874,0,0,0,0,61290.727,116.571,3270.34,24116.55,382.191,3002.608,31600.847,3925.764,68752.093,993.365,2717.742,9489.418,753.643,7006.838,0,0,27457.179,157.606,5475.605,0,1.117,1190.487,2707.346,31036.099,3022.088,8399.89,56596.976,14021.443,0,0,1428.817,3699.689,0,488.051,341.309,7914.603,80.986,1919.899,169.819,420.553,0,2510.502,9819.615,573.696,0,113.452,1449.787,0,788.359,0,0,2546.897,27898.414,0,1013.649,533.936,2774.485,2904.421,3885.35,0,0,0,580.226,16455.644,2894.008,1264.607,0,548.041,1196.253,8242.023,0,0,0,0,0,0,0
2019-05-12,395460.237,376252.849,0,63087.42,349086.64,245035.926,0,7959.265,158259,62176.336,132653.905,13701.72,439454.312,103902.141,11145.17,2048314.78,348835.777,263765.132,0,0,0,0,0,34183.998,40573.587,8794.379,52028.28,356387.171,14329.532,15474.154,0,2119.996,33079.281,70581.612,2571.304,2593.592,2984.558,0,1032.797,9628.274,53508.351,23908.392,12042.981,144988.574,9530.943,903.871,0,20664.219,190010.574,6437.629,117322.697,1811.963,6605.504,83092.206,2989.378,98762.813,0,71346.065,38684.523,14563.712,14734.064,183.949,0,30900.024,20402.945,15659.189,44187.578,51128,0,5161.673,0,26062.197,11293.841,19158.976,55586.558,2831.126,215531.919,3934.903,231.322,0,8708.587,0,514.511,15140.923,6295.904,99286.441,4668.326,4641.549,14236.414,86239.754,179130.061,0,102055.377,84574.465,194005.418,162004.126,0,2902.081,46232.324,89724.367,255640.312,82691.192,623837,18837.672,0.402,43612.848,66457.25,0,27221.045,27350.997,21653.139,0,51357.026,0,0,25748.646,0,375577.764,80263.008,80375.221,0,0,0,50853.636,104749.884,33677.125,39762.059,0,0,0,0,9600,39477.342,44743.694,22346.457,68437.43,20687.046,0,0,0,0,57911.022,109.253,3372.884,22779.076,385.796,3311.836,32556.112,3376.365,67274.972,844.102,2315.062,9248.93,1520.413,6916.692,0,0,27312.897,145.865,5430.548,0,0.785,1212.71,2479.288,27150.924,2921.974,6047.099,52870.63,13721.708,0,0,1624.94,3605.867,0,485.11,376.635,7540.349,16.807,1927.647,192.596,328.145,0,2000.181,10006.622,388.862,0,111.167,1092.712,0,799.553,0,0,2501.977,27664.215,0,1023.614,508.82,2769.508,7037.7,2865.719,0,0,0,416.078,15143.335,2780.738,1286.82,519.451,486.672,932.44,7637.465,0,0,0,0,0,0,0
2019-05-13,389881.737,371359.506,0,60852.037,349086.641,248525.987,0,6255.064,155463.325,63686.297,131552.453,13691.395,492640.176,102597.578,10766.518,2111752.255,346190.035,263764.116,0,0,0,0,0,36089.286,43559.887,8085.096,52028.28,349753.225,15841.728,15561.759,0,3547.107,36607.8,75400.755,2929.305,5403.608,2790.3,0,1013.978,9600.097,55065.936,23952.235,12107.98,153318.739,9399.372,1939.032,0,20988.287,192768.525,6893.742,102911.499,1931.353,6898.689,85259.69,2976.019,93083.073,0,70611.077,44660.426,14520.703,14477.07,154.467,0,33457.372,31242.417,17769.662,58718.77,57022,0,5964.593,0,27416.231,12011.05,27979.751,56151.817,3296.863,257132.182,4223.988,263.888,0,10137.389,0,654.992,14968.979,6235.98,98654.585,3853.111,2730.633,17515.542,85615.993,191867.78,0,102342.709,85502.93,196429.713,169498.547,0,4755.839,49624.136,85208.016,243792.821,83430.766,643091.62,18006.694,1.134,44136.939,63523.693,0,33000.207,44236.385,21883.61,0,69783.108,0,0,25800.477,0,388689.799,77999.565,87182.856,0,0,0,51096.075,104754.372,27256.6,55458.424,0,0,0,0,9600,39544.29,44408.342,23160.421,71687.25,19753.62,0,0,0,0,74249.018,225.421,4148.36,29847.12,381.142,4560.158,35379.589,4433.339,78034.686,1094.227,3918.33,9547.866,1394.591,11373.581,0,0,27326.605,141.56,2879.744,0,0.673,1398.326,2865.773,30512.862,2974.94,10148.05,65859.297,14461.413,0,0,1591.066,4786.507,0,434.44,683.21,8094.366,179.232,2211.324,34.866,358.109,0,2007.593,10172.747,592.885,0,111.305,1266.45,0,804.682,0,0,2453.754,25349.326,0,1027.465,867.563,3856.93,9660.674,3636.949,0,0,0,538.352,15013.653,3018.825,1267.057,1781.29,546.122,1214.454,9122.815,0,0,0,0,0,0,0
2019-05-14,456764.7,326387.217,0,56062.987,349086.402,250353.507,0,4094.157,155094.055,60968.848,128382.359,13712.008,499565,101578.711,10893.725,2141659.877,341786.22,263764.116,0,0,0,0,0,33272.954,61262.075,8205.424,14784.28,355173.218,15699.911,15480.721,4904.698,3685.728,37158.251,73005.897,4084.348,5833.325,2892.367,0,1118.204,10047.764,53620.942,26091.167,12660.683,146334.917,9420.093,1942.55,0,20860.875,196635.94,6786.557,102192.43,1828.992,6551.133,85942.519,2839.18,91784.618,0,71665.659,44016.48,14366.027,15125.762,163.122,0,36023.639,29449.26,18140.439,58761.418,58682,0,6193.311,0,28178.756,12024.356,28885.766,54295.173,3288.792,258890.382,4731.114,276.04,0,10362.474,0,752.758,15164.201,6170.4,99358.856,3612.123,4292.08,18413.034,86209.19,191148.396,0,101987.687,85225.555,198804.014,151874.612,0,4907.813,42589.921,87994.493,250395,83208.848,638687.887,18088.832,1.67,44515.555,64227.986,0,31674.275,44066.267,21760.937,0,69748.437,0,0,25886.044,0,402043.962,75602.086,85471.853,0,0,0,47879.399,104391.574,27230.805,56775.508,0,0,0,0,7100,38816.441,40876.469,23075.479,71182.344,20522.533,0,0,0,0,75956.599,220.864,4164.626,29482.021,305.012,4462.986,35557.175,5295.431,78851.017,1135.932,3946.468,9743.151,1110.193,11688.061,0,0,27796.527,124.28,3185.747,0,0.324,1423.016,2774.839,31762.906,3013.287,10007.308,66551.121,14460.524,0,0,1619.294,4833.866,0,405.274,705.032,10456.16,164.069,2168.875,192.26,474.206,0,2098.113,10064.921,683.949,0,122.909,1536.195,0,771.365,0,0,1729.563,20393.053,0,1011.057,973.764,3319.848,9912.122,3587.232,0,0,0,543.061,13499.61,2884.603,1328.827,3159.915,584.678,1162.144,10979.653,0,0,0,0,0,0,0
2019-05-15,434380.608,360406.191,0,63087.42,349086.403,237798.211,0,7587.214,155357.819,63541.721,128787.344,11786.954,480104.999,103710.727,11113.025,2141737.079,376289.542,263764.116,0,0,0,0,0,36659.261,52894.868,8240.914,12753,366034.602,15659.421,15337.965,4942.304,3731.105,36706.558,70550.215,3723.512,6029.844,2850.108,0,1032.82,10844.506,47659.297,26178.813,12934.195,152284.717,9494.638,1928.793,0,21198.43,209978.437,6998.821,103591.732,1889.247,6886.496,85620.247,2884.803,92780.535,0,71200.402,44404.451,14424.261,13841.84,169.227,0,37541.154,30647.281,17676.945,61008.77,60291,0,6847.614,0,29795.535,12262.453,28032.991,53738.878,3308.465,257488.439,5631.257,248.767,0,9945.023,0,547.894,15206.021,6427.774,64701.338,2564.469,3384.065,17042.694,88348.409,183213.771,0,102904.995,84642.509,199291.981,162554.532,0,5047.681,49206.858,87243.773,290946,83115.349,653191.887,71768.215,0.876,44640.671,64589.583,0,28138.267,46621.5,21734.102,0,70314.685,0,0,25684.052,0,390592.186,75824.878,83250.388,0,0,0,32373.762,105134.58,27295.156,58339.954,0,0,0,0,7100,38458.764,41156.289,23060.903,75059.648,18184.919,0,0,0,0,74997.023,225.967,4347.404,28584.668,267.303,4258.573,36157.401,5178.391,79238.943,960.644,3490.338,9739.498,1141.049,11584.228,0,0,27487.193,162.094,3787.214,0,516.056,1532.378,3060.912,32404.802,4213.336,10277.92,68125.523,14432.203,0,0,1609.326,4830.273,0,456.9,701.392,9614.064,187.938,2169.938,1777.046,544.486,0,2229.07,10080.352,628.483,0,116.469,1665.915,0,889.946,0,0,2465.933,25879.915,0,1024.305,1005.8,2545.987,9853.138,4036.06,0,0,0,523.029,15848.142,763.148,1939.794,5258.01,585.139,1282.181,10687.345,0,0,0,0,0,0,0
2019-05-16,427372.824,337245.408,0,63073.21,349086.401,251580.159,0,9319.632,155305.066,62488.922,131105.301,13712.008,475896.696,92344.145,11248.663,2141737.262,346521.134,263765.132,0,0,0,0,0,30917.67,51767.763,8085.096,12753,363270.273,15629.805,15543.695,4928.036,3524.66,34867.56,74328.127,2154.618,6271.464,2517.529,0,1032.423,10530.383,40873.936,26327.444,10941.591,160426.36,9354.719,1750.74,0,21212.636,204581.456,7068.954,104437.607,1837.614,6609.436,85986.473,2875.199,92917.039,0,70299.663,43814.835,14398.82,14095.125,180.229,0,33160.61,29830.345,17695.554,61988.81,60617,0,6268.42,0,29057.095,12340.047,27461.493,54481.651,3072.15,254855.112,5587.959,260.794,0,10270.605,0,319.516,15165.191,6725.448,99660.226,3500.148,3803.046,17613.333,85627.453,190371.812,0,102855.748,84737.189,198603.605,162254.225,0,4958.968,48931.366,89399.312,285255.696,83154.738,622321.859,71411.51,0.762,44525.751,64622.089,0,25475.849,45247.819,21608.931,0,71043.716,0,0,25655.825,0,382899.001,75319.125,85315.569,0,0,0,15314.723,105014.578,27252.71,58185.6,0,0,0,0,9856,38475.913,43910.39,23193.683,98649.625,19851.342,0,0,0,0,71399.392,236.899,3858.384,28240.693,241.093,4378.002,35874.352,5220.377,77530.404,1076.441,3926.711,9482.731,1147.806,11457.365,0,0,27599.131,153.299,3799.319,0,1061.327,1469.329,2970.641,32245.511,4506.433,8949.166,67621.655,14109.589,0,0,1601.174,4935.202,0,473.158,720.012,9799.118,174.085,2192.065,3813.296,889.562,0,1909.083,9966.623,641.933,0,110.919,1652.567,0,890.668,0,0,2480.826,25543.255,0,982.891,971.152,3607.426,10052.156,3848.456,0,0,0,483.665,16705.34,2725.48,2186.73,7027.776,407.835,1293.88,13084.487,0,0,0,0,0,0,0
2019-05-17,391441.575,382131.279,0,63622.894,349087.383,251542.892,0,5445.117,156043.605,62355.302,132176.944,13722.296,562444.098,99797.373,10813.281,2141737.102,329901.201,263765.132,0,0,0,0,0,33713.95,41763.969,8189.727,12753,371071.751,15387.788,15118.356,357.029,3163.31,35872.257,78353.17,4694.175,5869.216,2614.944,0,1040.397,11077.821,48115.693,27028.445,11462.256,160052.557,9298.417,1943.561,0,20411.025,223820.295,6509.058,99646.479,1721.808,6742.66,85318.68,2841.062,96535.404,0,70988.891,42440.484,14255.36,14577.023,170.975,0,34584.249,31827.998,17610.227,58611.186,59309,0,7288.474,0,28558.124,12369.259,27621.936,55326.534,3077.91,251355.426,5470.335,286.344,0,10011.079,0,684.12,15167.354,6674.65,99572.776,3568.756,4701.934,15535.939,85781.988,171686.952,0,77481.837,84582.638,197318.475,153115.392,0,5007.579,51030.851,86446.047,275487.733,82453.449,621501.821,72866.254,0.642,44142.793,63920.918,0,25332.066,47306.071,21585.721,0,71078.985,0,0,24777.384,0,390873.375,77763.463,85099.621,0,0,0,41963.261,104967.92,27221.975,56730.37,3.01,0,0,0,10072,38663.62,45434.646,23204.424,42199.25,19704.431,0,0,0,0,68868.745,230.377,4188.456,28489.545,228.101,4509.343,36570.869,4455.865,76793.565,974.452,4413.137,9663.451,1074.151,10253.265,0,0,27214.644,48.403,4652.035,0,1078.424,1549.252,3037.481,31834.983,4215.83,9708.55,67658.374,14274.749,0,0,1611.27,4999.075,0,460.711,685.942,9233.989,200.115,2139.673,1698.18,999.121,0,2198.988,10057.419,743.014,0,109.53,1598.925,0,880.919,0,0,1783.367,27950.443,0,966.564,882.573,3683.772,7347.865,4083.919,0,0,0,369.032,13704.092,2731.556,1768.318,7822.017,531.167,1280.153,16426.288,0,0,0,0,0,0,0
2019-05-18,403267.758,413272.107,0,63628.756,349086.642,247000.437,2110.112,6962.546,157204.555,59958.746,132638.533,13701.72,528889,99395.393,10657.425,2111573.325,338202.026,263764.115,0,0,0,0,0,26480.332,41809.147,7967.479,12753,364115.341,14168.448,14889.499,395.32,2399.644,33238.354,77600.738,4161.139,3904.588,2988.381,0,1175.56,10123.336,48951.663,25634.404,12435.069,157666.399,9395.435,949.358,0,20090.277,218352.675,7283.417,97405.915,1446.811,6564.942,82736.741,2952.269,98666.126,0,68222.293,37903.623,13813.961,14872.974,128.165,0,35677.697,24370.246,15776.2,50979.506,54463,0,6951.652,0,30066.975,11909.127,21510.715,55180.971,3034.786,240294.962,4878.744,258.576,0,9975.562,0,505.294,15422.867,6500.616,99400.129,3887.888,4454.077,14710.188,85386.327,162648.966,0,100422.705,84261.125,196782.179,141483.651,0,3337.956,49282.784,89676.112,300880,82677.368,604905,71926.693,0.344,41730.815,62881.775,0,30341.823,45969.716,21629.802,0,70314.091,0,0,47350.472,0,383305.715,78082.69,86597.734,0,0,0,43389.793,104578.702,1337.063,48437.374,0,0,0,0,10064,39078.336,41798.5,22964.703,47278.605,14924.473,0,0,0,0,58673.325,170.107,3412.856,24379.216,228.962,3645.21,36149.053,3941.479,71707.305,958.549,2745.091,9568.832,389.441,7193.298,0,0,27066.373,147.604,5093.371,0,929.057,1430.11,2942.772,28336.057,4006.655,8788.437,58815.447,14098.003,0,0,1486.592,4016.305,0,483.153,384.783,8743.185,84.91,1923.497,115.107,1015.313,0,2219.734,10177.373,494.786,0,114.756,1582.862,0,883.661,0,0,2518.339,28265.844,0,971.654,628.109,4009.464,8768.343,3531.315,0,0,0,384.437,14928.343,2998.232,1087.56,7469.314,517.096,1271.463,15328.957,0,0,0,0,0,0,0
