Date,E010,E013,E014,E015,E135,E159,E162,E183,PAYBACK1,V020,V021,WR1610
2019-09-01,3181.52,35796.07,0,128.32,0,79.99,641.6,0,0,36265,4084.24,0
2019-09-02,0,35796.07,0,128.32,0,79.99,641.6,0,0,36265,861.04,0
2019-09-03,14274.67,35796.07,0,128.32,0,79.99,641.6,0,0,36265,15322.71,0
2019-09-04,15955.51,29467.86,0,128.32,0,79.99,641.6,0,0,29853.89,17025.57,0
2019-09-05,31999.63,29467.86,0,128.32,0,79.99,641.6,0,0,29853.89,33279.87,0
2019-09-06,30000.11,28682.64,0,128.32,0,79.99,641.6,0,0,32223.56,28088.97,0
2019-09-07,172.88,31780.85,0,128.32,0,79.99,641.6,0,0,32197.17,1036.18,0
2019-09-08,30000.11,31780.85,0,128.32,0,79.99,641.6,0,0,32197.17,31254.15,0
2019-09-09,28731.7,30224.95,0,128.32,0,79.99,641.6,0,0,35263.2,25326.83,0
2019-09-10,35588.36,30224.97,0,128.32,0,79.99,641.6,0,0,34216.56,33319.96,0
2019-09-11,32980.56,31719.41,0,128.32,0,79.99,641.6,0,0,32134.93,34273.64,0
2019-09-12,33000.44,29307.08,0,128.32,0,79.99,641.6,0,0,29691,34293.78,0
2019-09-13,32962.85,27923.44,0,128.32,0,79.99,641.6,0,0,28289.24,34255.7,0
2019-09-14,7152.4,32749.38,0,128.32,0,79.99,641.6,0,0,33178.4,8107.14,0
2019-09-15,26260.33,32749.36,0,128.32,0,79.99,641.6,0,0,52128.26,8515.5,0
2019-09-16,10490.17,32749.36,0,128.32,0,79.99,641.6,0,0,33312.37,11354.64,0
2019-09-17,8350.08,34111.53,0,128.32,0,79.99,641.6,0,0,42998.87,880.03,0
2019-09-18,2493.15,31677.74,0,128.32,0,79.99,641.6,0,0,33300.76,2178.81,0
2019-09-19,17429.11,30998.75,0,128.32,0,79.99,641.6,0,0,37178.1,12745.2,0
2019-09-20,25088.79,38308.16,0,128.32,0,79.99,641.6,0,0,47250.48,17838.01,0
2019-09-21,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-22,21570.91,30998.72,0,67.27,0,79.99,641.6,0,0,46831.89,7225.59,0
2019-09-23,19787.96,30998.75,0,0,0,79.99,641.6,0,0,34475.04,17708.01,0
2019-09-24,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-25,5685.1,30998.75,0,128.32,0,79.99,641.6,0,0,32590.72,5434.73,0
2019-09-26,8752.07,30120.83,0,128.32,0,79.99,641.6,0,0,34704,5539.18,0
2019-09-27,4505.17,31093.52,0,128.32,0,79.99,641.6,0,0,31500.84,5425.23,0
2019-09-28,8748.93,29680.31,0,128.32,0,79.99,641.6,0,0,33234.3,6559.4,0
2019-09-29,0,29680.31,0,128.32,0,79.99,641.6,0,0,30069.13,861.04,0
2019-09-30,4509.33,28753.45,0,128.32,0,79.99,641.6,0,0,30532.3,4027.27,0
2019-10-01,3762.64,29680.31,0,0,0,100,789.66,0,0,31824.75,2957.62,0
2019-10-02,3125.29,29680.31,0,0,0,100,789.66,0,0,31827.91,2308.76,0
2019-10-03,0,29680.31,0,0,0,100,789.66,0,0,30069.12,901.31,0
2019-10-04,0,29680.31,0,26.73,0,100,789.66,0,0,30069.12,928.39,0
2019-10-05,0,29680.19,0,128.32,0,100,789.66,0,0,30069,1031.31,0
2019-10-06,0,29680.31,0,128.32,0,100,789.66,0,0,30069.13,1031.31,0
2019-10-07,0,29680.31,0,128.32,0,100,789.66,0,0,30069.12,1031.31,0
2019-10-08,14999.5,29680.31,0,128.32,0,100,789.66,0,0,30069.12,16227.3,0
2019-10-09,3351.28,29680.31,0,128.32,0,100,789.66,0,0,31827.91,2667.71,0
2019-10-10,16875.11,29680.31,0,128.32,0,100,789.66,0,0,33925.35,14271.26,0
2019-10-11,14658.99,38308.16,0,128.32,0,100,789.66,0,0,38810,15882.34,0
2019-10-12,6251.63,36634.09,0,263.55,0,92.59,727.27,0,0,40280.24,4264.89,0
2019-10-13,3473.13,36634.09,0,263.66,0,92.1,727.31,0,0,38872.79,2857.1,0
2019-10-14,3534.57,36634.09,0,263.66,0,92.1,727.31,0,0,38894.94,2897.19,0
2019-10-15,0,30982.13,0,286.25,0,100,789.66,0,0,31388,1191.31,0
2019-10-16,17995.62,30982.13,0,286.25,0,100,789.66,0,0,39073.06,11737.61,0
2019-10-17,25000.27,30982.13,0,286.25,0,100,789.66,0,0,56715.77,1191.31,0
2019-10-18,3127.38,30354.36,0,286.25,0,100,789.66,0,0,32511.84,2599.82,0
2019-10-19,11081.72,31191.39,0,286.25,0,100,789.66,0,0,40040.48,3977.72,0
2019-10-20,19848.35,31191.39,0,286.25,0,100,789.66,0,0,39886.42,13013.26,0
2019-10-21,14738.1,31191.39,0,286.25,0,100,789.66,0,0,39104.62,8617.86,0
2019-10-22,0,33703.48,0,286.25,0,100,789.66,0,0,34145,1191.31,0
2019-10-23,0,33703.3,0,286.25,0,100,789.66,0,0,34144.81,1191.31,0
2019-10-24,0,34540.52,0,286.25,0,100,789.66,0,0,34993,1191.31,0
2019-10-25,15292.17,31518.11,0,286.25,0,196.88,789.66,0,0,31931,16781.96,0
2019-10-26,8331.34,29327.81,0,286.25,0,143.17,789.66,0,0,38152.48,1235.04,0
2019-10-27,24681.59,29327.81,0,286.25,0,143.17,789.66,0,0,54716.92,1235.04,0
2019-10-28,16662.68,29327.81,0,286.25,0,143.17,789.66,0,0,46592.96,1235.04,0
2019-10-29,22004.11,26187.94,0,286.25,0,220.19,789.66,0,0,48823.36,1313.07,0
2019-10-30,19137.09,27025.96,0,286.25,0,202.79,789.66,0,0,46767.78,1295.45,0
2019-10-31,3007.61,26398.18,0,286.25,0,200,789.66,0,0,28502.79,2580.84,0
2019-11-01,28301.56,27653.74,0,286.25,0,307.87,917.98,0,0,36456.48,21763.73,0
2019-11-02,6667.15,28118.65,0,286.25,0,381.66,917.98,0,0,35241.49,1606.66,0
2019-11-03,17543.72,28118.65,0,286.25,0,381.66,917.98,0,0,35709.94,12157.26,0
2019-11-04,1389.25,28118.65,0,286.25,0,381.66,917.98,0,0,29894.45,1606.66,0
2019-11-05,0,27699.14,0,286.25,0,360.7,917.98,0,0,28062,1585.42,0
2019-11-06,0,28067.32,0,286.25,0,246.76,917.98,0,0,28435,1469.99,0
2019-11-07,12479.31,27230.28,0,286.25,0,252.85,917.98,0,0,34010.21,7695.74,0
2019-11-08,0,28485.84,0,286.25,0,252.84,917.98,0,0,28859,1476.15,0
2019-11-09,2778.5,30772.88,0,286.25,0,186.77,917.98,0,0,32934.79,2465.34,0
2019-11-10,4999.85,30772.88,0,286.25,0,186.77,917.98,0,0,34341.18,3309.38,0
2019-11-11,25000.27,30772.88,0,286.25,0,186.77,917.98,0,0,39616.48,18296.51,0
2019-11-12,9610.2,36215.58,0,286.25,0,244.94,917.98,0,0,38635.53,9258.71,0
2019-11-13,0,35796.07,0,286.25,0,235.02,917.98,0,0,36265,1458.1,0
2019-11-14,19248.52,37680.39,0,283.7,0,245.72,909.81,0,0,57674.67,1458.09,0
2019-11-15,19791.1,36424.84,0,272.21,0,294.07,872.95,0,0,45403.67,13006.78,0
2019-11-16,0,36634.09,0,227.42,0,330.18,881.45,0,0,37114,1457.9,0
2019-11-17,0,36634.09,0,227.42,0,330.18,881.45,0,0,37114,1457.9,0
2019-11-18,0,36634.09,0,227.49,0,330.19,881.54,0,0,37114,1458.08,0
2019-11-19,25162.69,37680.39,0,230.3,0,316.52,892.42,0,0,53364.71,11759.71,0
2019-11-20,29786.62,36634.09,0,229.14,0,322.21,887.89,0,0,66075.4,2673.52,0
2019-11-21,9459.2,37052.61,0,236.9,0,492.95,752.18,0,0,47121.11,1501.44,0
2019-11-22,30307.33,37680.39,0,236.9,0,457.7,917.98,0,0,63153.6,7358.46,0
2019-11-23,3578.32,35796.07,0,227.03,0,321.41,917.98,0,0,39256.1,2119.71,0
2019-11-24,2083.88,35796.07,0,227.03,0,321.41,917.98,0,0,38023.79,1838.01,0
2019-11-25,26999.79,35796.07,0,227.03,0,321.41,917.98,0,0,44705.48,20398.63,0
2019-11-26,26779.99,34959.04,0,227.03,0,372.96,917.98,0,0,43857.48,20228.18,0
2019-11-27,24994.99,37052.61,0,227.03,0,246.69,917.98,0,0,44590,19680.34,0
2019-11-28,28888.84,37052.61,0,227.03,0,284.01,917.98,0,0,66805.28,1447.73,0
2019-11-29,14100.78,37052.61,0,225.15,0,255.78,910.39,0,0,45978.48,7254.57,0
2019-11-30,28751.38,37052.61,0,227.03,0,103.52,917.98,0,0,60915.95,7014.96,0
2019-12-01,16907.36,35636.16,0,227.03,0,215.69,1036.42,0,0,53231.85,1498.52,0
2019-12-02,0,35418.51,0,227.03,0,215.69,1036.42,0,0,35882.49,1498.52,0
2019-12-03,0,34959.04,0,227.03,0,283.87,1036.42,0,0,35417,1567.59,0
2019-12-04,27936.02,34402.08,0,227.03,0,302.81,1036.42,0,0,57971.23,6770.29,0
2019-12-05,0,36011.25,0,227.03,0,276.53,1036.42,0,0,36483,1560.15,0
2019-12-06,0,36011.25,0,227.03,0,197.07,1036.42,0,0,36483,1479.65,0
2019-12-07,0,36159.31,0,187.54,0,174.81,1036.42,0,0,36633,1417.1,0
2019-12-08,30149.04,36001.7,0,187.54,0,174.81,1036.42,0,0,67017.31,1417.1,0
2019-12-09,29313.82,36117.29,0,187.54,0,174.81,1036.42,0,0,64924.07,2781.29,0
2019-12-10,27565.2,32924.32,0,187.54,0,463.45,1036.42,0,0,60605.64,2385.81,0
2019-12-11,21548.95,32861.83,0,187.54,0,410.89,1036.42,0,0,33292.32,23487.51,0
2019-12-12,28989.85,30359.29,0,187.54,0,336.8,1036.42,0,0,51744.19,9963.64,0
2019-12-13,29874.1,30777.81,0,187.54,0,217.98,1036.42,0,0,49563.31,13343.98,0
2019-12-14,30000.11,30467.87,0,187.54,0,261.44,1036.42,0,0,39307.48,23457.49,0
2019-12-15,30000.11,30467.87,0,187.54,0,261.44,1036.42,0,0,39307.48,23457.49,0
2019-12-16,30000.11,30475.77,0,187.54,0,261.44,1036.42,0,0,39315.48,23457.49,0
2019-12-17,11246.31,30359.29,0,187.54,0,395.42,1036.42,0,0,33918,9873.23,0
2019-12-18,29068.97,26887.24,0,187.54,0,361.05,1036.42,0,0,35557.53,22737.48,0
2019-12-19,25000.27,33289.9,0,187.54,0,361.83,1036.42,0,0,42166.48,18493.86,0
2019-12-20,31999.63,30686.01,0,187.54,0,424.29,1036.42,0,5207.09,39528.48,30923.5,0
2019-12-21,31999.63,29940.78,0,157.93,0,351.41,1036.42,0,5207.09,38773.48,30819.66,0
2019-12-22,31999.63,30359.29,0,157.93,0,351.41,1036.42,0,5207.09,39197.48,30819.66,0
2019-12-23,31999.63,32871.39,0,157.93,0,351.41,1036.42,0,5207.09,41742.48,30819.66,0
2019-12-24,31999.63,26700.23,0,157.93,0,451.83,1036.42,0,5207.09,35490.48,30921.4,0
2019-12-25,31999.63,28684.24,0,0,0,415.3,1036.42,0,5207.09,37500.48,30724.39,0
2019-12-26,31999.63,28651.66,0,146.09,0,347.15,958.54,0,5207.09,37467.48,30724.45,0
2019-12-27,31999.63,27427.7,0,157.93,0,257.91,1036.42,0,5207.09,36227.48,30724.94,0
2019-12-28,31999.63,24907.51,0,157.64,0,301.44,1036.42,0,5207.09,33674.28,30768.74,0
2019-12-29,31999.63,27207.58,0,187.54,0,301.44,1036.42,0,5207.09,36004.48,30799.04,0
2019-12-30,31999.63,26591.65,0,187.54,0,301.44,1036.42,0,5207.09,35380.48,30799.04,0
2019-12-31,31999.63,34259.7,0,187.54,0,360.7,1036.42,0,5207.09,43155.48,30859.07,0
2020-01-01,26792.55,24806.04,0,0,0,258.39,1036.42,0,5207.09,33571.48,25290.12,0
2020-01-02,26792.55,27186.85,0,187.54,0,225.05,1036.42,0,5207.09,35983.48,25446.35,0
2020-01-03,26792.55,24806.04,0,187.54,0,216.75,1036.42,0,5207.09,33571.48,25437.94,0
2020-01-04,31000,24806.04,0,157.93,0,290.6,1036.42,0,6206.72,33571.48,30758.06,0
2020-01-05,29121.23,24806.04,0,157.93,0,290.6,1036.42,0,6206.72,31668.1,30758.06,0
2020-01-06,30656.3,25996.45,0,157.93,0,290.6,1036.42,0,6206.72,34429.28,30758.06,0
2020-01-07,35000,27981.44,0,157.93,0,409.26,1036.42,0,5176.84,39396.59,31279.19,0
2020-01-08,30289.59,27981.44,0,157.93,0,289.22,1036.42,0,4999.8,36788.48,28814.21,0
2020-01-09,12367.84,27981.44,0,157.93,0,243.39,1036.42,0,0,30948.71,11385.73,0
2020-01-10,12770.9,30759.06,0,157.93,0,381.38,1036.42,0,0,42410,3286.59,0
2020-01-11,29000.35,31614.85,0,187.54,0,351.51,1036.42,0,0,53732.64,9272.73,0
2020-01-12,33927.3,29965.45,0,187.54,0,351.51,1036.42,0,0,45066.59,21259.26,0
2020-01-13,33945,29965.45,0,187.54,0,351.51,1036.42,0,0,43536.75,22807.04,0
2020-01-14,34999.96,33140.86,0,187.54,0,486.39,1036.42,0,0,42015.48,28750.74,0
2020-01-15,29727.18,31269.47,0,187.54,0,383.06,1036.42,0,0,40010.89,23412.9,0
2020-01-16,28546.11,32400.48,0,187.54,0,352.74,1036.42,0,4685.42,40736.8,27352.36,0
2020-01-17,30820.03,31949.46,0,187.54,0,381.65,1036.42,0,4871.38,50003.33,20150.29,0
2020-01-18,30000.11,29171.85,0,187.54,0,349.74,1036.42,0,0,37994.48,23546.95,0
2020-01-19,30000.11,28775.05,0,187.54,0,349.74,1036.42,0,5033.17,42691.59,23546.95,0
2020-01-20,30000.11,29568.65,0,187.54,0,349.74,1036.42,0,0,38396.48,23546.95,0
2020-01-21,29667.87,16981.31,0,170.44,0,461.26,941.88,0,0,25307.65,23546.82,0
2020-01-22,27999.55,32871.39,0,187.54,0,513.72,1036.42,0,0,41742.48,21686.31,0
2020-01-23,25041.92,37052.48,0,187.54,0,524.9,1036.42,0,0,50549.93,14129.7,0
2020-01-24,34248.05,37451.35,0,187.54,0,487.89,1036.42,0,0,46382.44,27990.5,0
2020-01-25,27999.55,29595.89,0,157.93,0,375.95,1036.42,0,0,38424.08,21516.73,0
2020-01-26,27999.55,30347.86,0,157.93,0,375.95,1036.42,0,0,39185.9,21516.73,0
2020-01-27,27851.25,32451.88,0,157.93,0,375.95,1036.42,0,3916.08,41317.48,25333.87,0
2020-01-28,29000.35,31604.85,0,157.93,0,493.61,1036.42,0,0,40459.35,22649.86,0
2020-01-29,29980.33,31610.06,0,157.93,0,445.87,1036.42,0,0,42162.22,21896.71,0
2020-01-30,25872.71,31166.41,0,157.93,0,532.3,1036.42,0,4824.01,55514.98,8907.83,0
2020-01-31,17901.93,32452.56,0,157.93,0,485.4,1036.42,0,4346.82,45721.93,11397.73,0
2020-02-01,17901.93,32452.56,0,157.93,0,485.4,1036.42,0,4346.82,45721.93,11397.73,0
2020-02-02,25000.27,29941.76,0,157.93,0,497.42,987.07,0,0,38774.48,18551.23,0
2020-02-03,25000.27,30362.25,0,157.93,0,497.42,987.07,0,0,39200.48,18551.23,0
2020-02-04,25000,29940.67,0,157.93,0,497.42,987.07,0,5210.48,47955.56,14647.51,0
2020-02-05,28478.6,31196.33,0,157.93,0,497.42,987.07,0,0,46632.22,15488.39,0
2020-02-06,25000,32871.39,0,157.93,0,546.22,987.07,0,5178.19,49661.76,15927.14,0
2020-02-07,25000,31460.09,0,157.93,0,536.52,987.07,0,5204.18,47756.1,16419.52,0
2020-02-08,23425.61,28684.24,0,157.93,0,536.88,987.07,0,0,41755.54,12740.86,0
2020-02-09,25000.27,30763.38,0,187.54,0,505.79,987.07,0,0,39606.86,18589.71,0
2020-02-10,25000.27,30359.29,0,187.54,0,505.79,987.07,0,0,39197.48,18589.71,0
2020-02-11,24100.43,32034.35,0,187.54,0,505.79,987.07,0,0,40894.48,17678.09,0
2020-02-12,25883.37,27600.61,0,187.54,0,530.79,987.07,0,0,45987.88,9924.48,0
2020-02-13,25943.79,30359.29,0,187.54,0,598.65,987.07,0,0,43990.62,14846.53,0
2020-02-14,26000,30359.29,0,187.54,0,597.79,987.07,0,4897.75,55758.69,8096.44,0
2020-02-15,26000,29941.76,0,187.54,0,577.68,987.07,0,5091.55,52795.21,10812.89,0
2020-02-16,30924.89,30777.81,0,187.54,0,504.87,987.07,0,0,51068.88,13143.61,0
2020-02-17,32248.53,30359.31,0,187.54,0,504.87,987.07,0,0,45527.86,19601.63,0
2020-02-18,30999.87,32034.35,0,187.54,0,504.87,987.07,0,0,45959.82,19601.63,0
2020-02-19,0,32452.87,0,187.54,0,634.27,987.07,0,0,54513.06,15500.88,0
2020-02-20,34506.26,29522.26,0,187.54,0,650.4,987.07,0,0,54645.87,12070.34,0
2020-02-21,31966.22,30777.81,0,187.54,0,652.98,987.07,0,0,36590.28,28827.23,0
2020-02-22,37000.52,30777.81,0,187.54,0,605.23,987.07,0,0,39621.48,30847.91,0
2020-02-23,36254.86,29940.78,0,187.54,0,605.23,987.07,0,0,45506.87,23359.09,0
2020-02-24,36245.49,29522.26,0,187.54,0,605.23,987.07,0,0,45923.76,22508.71,0
2020-02-25,36226.75,32452.87,0,187.54,0,605.23,987.07,0,0,50496.45,20886.03,0
2020-02-26,0,32448.4,0,187.54,0,581.38,987.07,0,0,53354.29,19654.88,0
2020-02-27,37741.95,26657.08,0,187.54,0,596.24,987.07,0,0,48802.71,18234,0
2020-02-28,35886.2,30358.31,0,187.54,0,593.82,987.07,0,0,49090.83,19813.08,0
2020-02-29,35440.48,30759.21,0,187.54,0,597.49,987.07,0,0,44836.79,24025.43,0
2020-03-01,35426.94,29522.26,0,187.54,0,593.07,987.07,0,0,44854.98,22735.89,0
2020-03-02,33886.68,29940.78,0,0,0,665.33,641.6,0,0,48563.38,17424.27,0
2020-03-03,37964.83,30186.44,0,0,0,665.33,641.6,0,0,53008.24,17359.86,0
2020-03-04,31196.64,31679.82,0,0,0,365.22,641.6,0,0,38523.31,26196.83,0
2020-03-05,31772.51,34545.46,0,0,0,365.22,641.6,0,0,55456.61,12750.12,0
2020-03-06,33877.31,30359.29,0,0,0,365.22,641.6,0,0,49859.92,16238.19,0
2020-03-07,33441.96,31411.14,0,246.77,0,365.22,641.6,0,0,47857.39,19115.29,0
2020-03-08,34978.09,31614.85,0,246.77,0,365.22,641.6,0,0,52247.12,16488.19,0
2020-03-09,35189.49,32871.39,0,246.77,0,365.22,641.6,0,0,53734.29,16488.19,0
2020-03-10,35102.13,30777.81,0,0,0,365.22,641.6,0,5022.64,52068.02,20783.38,0
2020-03-11,35000,32792.42,0,0,0,365.22,641.6,0,5207.04,46937.78,28037.98,0
2020-03-12,35595.67,33708.42,0,0,0,365.22,641.6,0,4603.34,46844.78,29050.83,0
2020-03-13,35000,30767.94,0,0,0,365.22,641.6,0,4746.74,50397.36,22061.06,0
2020-03-14,34999.96,30360.28,0,222.93,0,284.43,499.68,0,0,39198.48,28038.22,0
2020-03-15,37107.61,30024.68,0,171.75,0,303.03,532.03,0,3848.21,38858.48,34071.87,0
2020-03-16,36366.03,31197.32,0,286.25,0,365.22,641.6,0,3841.02,40046.48,33603.28,0
2020-03-17,34999.96,33706.42,0,286.25,0,476.61,641.6,0,0,42588.45,28440.83,0
2020-03-18,35023.67,34545.46,0,286.25,0,365.22,641.6,0,0,43438.48,28352,0
2020-03-19,34884.33,37057.55,0,286.25,0,365.22,641.6,0,0,45866.34,28327.98,0
2020-03-20,34999.96,37476.06,0,286.25,0,365.22,641.6,0,0,46407.48,28327.98,0
2020-03-21,32499.99,32452.87,0,325.73,0,365.22,641.6,0,0,39461,27692.74,0
2020-03-22,33825.17,29895.88,0,325.73,0,365.22,641.6,0,2253.6,41011.12,27177.8,0
2020-03-23,30901.89,29511.61,0,325.73,0,365.22,641.6,0,0,38208.89,24346.02,0
2020-03-24,29207.51,36438.05,0,325.73,0,365.22,641.6,0,0,52186.29,15669.23,0
2020-03-25,34000.2,38732.6,0,325.73,0,365.22,641.6,0,0,47680.48,27355.12,0
2020-03-26,33748.1,36558.86,0,325.73,0,365.22,641.6,0,0,45478.26,27099.72,0
2020-03-27,34000.2,34870.72,0,325.73,0,365.22,641.6,0,0,43768.01,27355.12,0
2020-03-28,33000.44,32871.39,0,325.73,0,365.22,641.6,0,0,41742.48,26342.26,0
2020-03-29,33000.44,32871.39,0,325.73,0,365.22,641.6,0,0,41742.48,26342.26,0
2020-03-30,33000.44,32159.71,0,325.73,0,365.22,641.6,0,0,41021.48,26342.26,0
2020-03-31,30999.87,34965.95,0,325.73,0,365.22,641.6,0,0,46912.55,21267.42,0
2020-04-01,29896.61,34546.44,0,325.73,0,148.06,493.54,0,0,60511,5756.26,0
2020-04-02,32758.83,34548.42,0,325.73,0,148.06,493.54,0,0,64298.96,4870.01,0
2020-04-03,31999.63,34545.46,0,325.73,0,148.06,493.54,0,0,43438.48,24958.35,0
2020-04-04,33000.44,35307.47,0,325.73,0,148.06,493.54,0,0,44210.48,25972.26,0
2020-04-05,33000.44,34051.92,0,325.73,0,148.06,493.54,0,0,42938.48,25972.26,0
2020-04-06,35000,34476.36,0,325.73,0,148.06,493.54,0,3608.47,49049.98,25972.26,0
2020-04-07,33000.44,33708.42,0,325.73,0,148.06,493.54,0,0,42590.48,25972.26,0
2020-04-08,31999.63,30359.29,0,325.73,0,148.06,493.54,0,0,39197.48,24958.35,0
2020-04-09,31999.63,29940.78,0,325.73,0,148.06,493.54,0,0,38773.48,24958.35,0
2020-04-10,32750.5,29313,0,325.73,0,148.06,493.54,0,0,38137.48,25719.05,0
2020-04-11,32750.5,30359.29,0,0,0,148.06,493.54,0,0,39197.48,25389.05,0
2020-04-12,32750.5,29940.78,0,0,0,148.06,493.54,0,0,38773.48,25389.05,0
2020-04-13,32750.5,31196.33,0,0,0,148.06,493.54,0,0,40045.48,25389.05,0
2020-04-14,33971.04,28417.73,0,0,0,148.06,493.54,0,0,39776.34,24079.72,0
2020-04-15,33000,29522.26,0,0,0,148.06,493.54,0,4918.01,45906.88,23066.86,0
2020-04-16,33000.44,28266.71,0,0,0,148.06,493.54,0,0,37077.48,25642.26,0
2020-04-17,33000.44,31071.64,0,0,0,148.06,493.54,0,0,39919.16,25642.26,0
2020-04-18,31844.46,29313,0,0,0,148.06,493.54,0,0,51672.85,10935.78,0
2020-04-19,31999.63,29313,0,0,0,148.06,493.54,0,0,38137.48,24628.35,0
2020-04-20,31999.63,29940.78,0,0,0,148.06,493.54,0,0,38773.48,24628.35,0
2020-04-21,32000.68,31824.1,0,0,0,148.06,493.54,0,0,40681.48,24629.4,0
2020-04-22,33000.44,31188.28,0,0,0,148.06,493.54,0,5207.09,45312.63,25642.26,0
2020-04-23,31999.63,33626.49,0,0,0,148.06,493.54,0,0,42507.48,24628.35,0
2020-04-24,30999.87,32452.87,0,0,0,148.06,493.54,0,0,41318.48,23615.49,0
2020-04-25,31957.92,31196.33,0,266.51,0,148.06,493.54,0,0,43760.35,21141.22,0
2020-04-26,31219.23,31406.57,0,266.51,0,148.06,493.54,0,2418.85,40258.48,26558.25,0
2020-04-27,31999.63,31823.12,0,266.51,0,148.06,493.54,0,0,40680.48,24898.35,0
2020-04-28,28308.64,34545.46,0,266.51,0,148.06,493.54,0,0,43438.48,21159,0
2020-04-29,32974.4,34050.93,0,266.51,0,148.06,493.54,0,0,45152.05,23671.31,0
2020-04-30,34982.7,34963.97,0,266.51,0,148.06,493.54,0,0,43845,27937.98,0
2020-05-01,35999.72,41873.46,0,266.51,0,200.08,740.3,0,5207.09,50862.48,34528.83,0
2020-05-02,34999.96,34129.9,0,286.25,0,200.08,740.3,0,0,43017.48,28260.68,0
2020-05-03,34826.04,33499.16,0,286.25,0,200.08,740.3,0,0,57382.49,13080.47,0
2020-05-04,34999.96,34129.9,0,286.25,0,200.08,740.3,0,0,43017.48,28260.68,0
2020-05-05,30794.59,40728.46,0,286.25,0,200.08,740.3,0,0,57938,15764.7,0
2020-05-06,37654.52,41658.28,0,286.25,0,200.08,740.3,0,0,61232,20362.5,0
2020-05-07,40999.56,38732.6,0,286.25,0,200.08,740.3,0,0,47680.48,34338.88,0
2020-05-08,40846.47,43755.8,0,286.25,0,200.08,740.3,0,0,65340.52,21612.74,0
2020-05-09,40333.06,42500.25,0,266.51,0,200.08,740.3,0,0,51497.48,33643.64,0
2020-05-10,40333.06,41872.47,0,266.51,0,200.08,740.3,0,0,50861.48,33643.64,0
2020-05-11,40333.06,44175.3,0,266.51,0,200.08,740.3,0,0,53194.48,33643.64,0
2020-05-12,33000,39539.38,0,266.51,0,200.08,740.3,0,5000.28,48497.83,31280.3,0
2020-05-13,34888.53,41663.21,0,266.51,0,200.08,740.3,0,0,62802.72,15974.55,0
2020-05-14,34000.2,41244.7,0,266.51,0,200.08,740.3,0,0,50225.48,27227.82,0
2020-05-15,34000.2,39569.64,0,266.51,0,200.08,740.3,0,0,48528.48,27227.82,0
2020-05-16,30999.87,35802.98,0,266.51,0,200.08,740.3,0,0,58895.65,10005.02,0
2020-05-17,19756.73,34545.46,0,266.51,0,200.08,740.3,0,0,46573.06,9663.18,0
2020-05-18,0,37943.93,0,266.51,0,200.08,740.3,0,0,38441,1222.7,0
2020-05-19,0,38287.6,0,266.51,0,200.08,740.3,0,0,38789.17,1222.7,0
2020-05-20,0,42885.45,0,266.51,0,200.08,740.3,0,0,43447.25,1222.7,0
2020-05-21,0,40825.19,0,266.51,0,200.08,740.3,0,0,41360,1222.7,0
2020-05-22,0,39145.73,0,266.51,0,200.08,740.3,0,0,39658.54,1222.7,0
2020-05-23,0,37686.31,0,207.29,0,200.08,740.3,0,0,38180,1162.7,0
2020-05-24,0,35802.98,0,207.29,0,200.08,740.3,0,0,36272,1162.7,0
2020-05-25,0,39780.87,0,207.29,0,200.08,740.3,0,0,40302,1162.7,0
2020-05-26,0,39780.87,0,207.29,0,200.08,740.3,0,0,40302,1162.7,0
2020-05-27,0,37056.56,0,207.29,0,200.08,740.3,0,0,37542,1162.7,0
2020-05-28,0,35312.41,0,207.29,0,200.08,740.3,0,0,35775,1162.7,0
2020-05-29,0,36220.51,0,207.29,0,200.08,740.3,0,0,36695,1162.7,0
2020-05-30,0,36639.03,0,197.41,0,200.08,740.3,0,0,37119,1152.7,0
2020-05-31,0,36430.76,0,197.41,0,200.08,740.3,0,0,36908,1152.7,0
2020-06-01,0,37686.31,0,197.41,0,148.06,493.54,0,0,38180,850,0
2020-06-02,0,38721.75,0,197.41,0,148.06,493.54,0,0,39229,850,0
2020-06-03,0,38941.86,0,197.41,0,148.06,493.54,0,0,39452,850,0
2020-06-04,0,38941.86,0,197.41,0,148.06,493.54,0,0,39452,850,0
2020-06-05,0,38931.99,0,197.41,0,148.06,493.54,0,0,39442,850,0
2020-06-06,2082.84,38731.62,0,0,0,148.06,493.54,0,0,41349.12,650,0
2020-06-07,0,38731.62,0,0,0,148.06,493.54,0,0,39239,650,0
2020-06-08,4166.71,38941.86,0,0,0,148.06,493.54,0,0,41210.79,3112.51,0
2020-06-09,2700.4,38941.86,0,0,0,148.06,493.54,0,0,41210.79,1626.99,0
2020-06-10,0,38774.06,0,0,0,148.06,493.54,0,0,39282,650,0
2020-06-11,0,38604.2,0,0,0,148.06,493.54,0,0,39109.91,650,0
2020-06-12,0,34546.44,0,0,0,148.06,493.54,0,0,34999,650,0
2020-06-13,0,37895.57,0,0,0,148.06,493.54,0,0,38392,650,0
2020-06-14,0,37686.31,0,0,0,148.06,493.54,0,0,38180,650,0
2020-06-15,0,38315.07,0,0,0,148.06,493.54,0,0,38817,650,0
2020-06-16,0,38315.07,0,0,0,148.06,493.54,0,0,38817,650,0
2020-06-17,0,39360.38,0,0,0,148.06,493.54,0,0,39876,650,0
