Date,RMS,DMS FB,DMS IB
2021-05-15,535955.42,531005.44,4747.79
2021-05-16,537474.5,532517.82,4747.79
2021-05-17,498241.42,493458.15,4747.79
2021-05-18,687476.74,681856.98,4747.79
2021-05-19,688489.66,682865.43,4747.79
2021-05-20,663845.1,658303.54,4774.05
2021-05-21,707037.25,701331.03,4747.79
2021-05-22,572376.74,567160.73,4852.83
2021-05-23,577276.74,572039.07,4852.83
2021-05-24,595087.74,619638.73,4852.83
2021-05-25,635132.57,629639.15,4852.83
2021-05-26,607588.98,607070.15,4852.83
2021-05-27,686531.39,685663.61,4642.75
2021-05-28,695967.31,695057.81,4642.75
2021-05-29,678507.31,677674.99,4642.75
2021-05-30,678407.31,677575.43,4642.75
2021-05-31,650371.31,649663.36,4642.75
2021-06-01,783633.65,777362.71,4747.26
2021-06-02,645531.44,644724.91,0
2021-06-03,625729.52,625025.81,0
2021-06-04,567139.18,566739.73,0
2021-06-05,616547.06,611354.75,4536.29
2021-06-06,621547.06,616328.79,4536.29
2021-06-07,616547.06,611354.75,4536.29
2021-06-08,760004.29,758603.31,0
2021-06-09,798713.4,797111.41,0
2021-06-10,727505.62,726273.4,0
2021-06-11,732423.63,731165.88,0
2021-06-12,692547.79,691497.11,0
2021-06-13,712547.8,711393.25,0
2021-06-14,696694.79,695622.57,0
2021-06-15,748817.98,747475.09,0
2021-06-16,809747.87,808088.57,0
2021-06-17,710881.6,709735.71,0
2021-06-18,723827.53,722614.41,0
2021-06-19,736773.45,735493.11,0
2021-06-20,742640.45,741329.64,0
2021-06-21,727555.45,726322.97,0
2021-06-22,756263.56,754882.01,0
2021-06-23,827873.44,826120.02,0
2021-06-24,795741.93,794155.37,0
2021-06-25,757625.44,756236.81,0
2021-06-26,697832.44,696754.31,0
2021-06-27,697832.44,696754.31,0
2021-06-28,667982.44,667059.32,0
2021-06-29,725094.95,723875.25,0
2021-06-30,761404.65,759996.39,0
2021-07-01,709814.72,708565.76,0
2021-07-02,775358.68,773736.94,0
2021-07-03,655267.53,654328.8,0
2021-07-04,667838.52,666828.3,0
2021-07-05,646169.53,645282.55,0
2021-07-06,643715.52,642842.5,0
2021-07-07,659942.6,658977.29,0
2021-07-08,812936.91,811101.45,0
2021-07-09,691204.2,690061.09,0
2021-07-10,601319.44,600687.54,0
2021-07-11,612195.44,611501.68,0
2021-07-12,590977.44,590404.36,0
2021-07-13,729551.11,728189.9,0
2021-07-14,677947.045,676879.333,0
2021-07-15,636335.115,635504.069,0
2021-07-16,503992.222,503913.872,0
2021-07-17,541940.114,541645.937,0
2021-07-18,520798.111,520624.178,0
2021-07-19,510288.111,510173.954,0
2021-07-20,638755.006,637910.198,0
2021-07-21,696810.727,695635.728,0
2021-07-22,738286.366,736875.476,0
2021-07-23,717234.104,715942.948,0
2021-07-24,597468.926,596858.93,0
2021-07-25,597468.926,596858.93,0
2021-07-26,597468.926,596858.93,0
2021-07-27,746146.815,744691.219,0
2021-07-28,746562.076,745104.118,0
2021-07-29,760430.75,758893.914,0
2021-07-30,710173.739,708922.738,0
