"","Date","node","volume"
"559",2024-04-27,"CHI_III",32.7304055687
"560",2024-04-27,"GAD_CHI",58.1043706657
"561",2024-04-27,"GAD_JUA",23.8782462932
"562",2024-04-27,"SMY_BRN",0
"563",2024-04-27,"SMY_I",13.8647277935
"564",2024-04-27,"SMY_II",83.1947587217
"565",2024-04-28,"CHI_III",32.6142555204
"566",2024-04-28,"GAD_CHI",58.1299738232
"567",2024-04-28,"GAD_JUA",19.9954303429
"568",2024-04-28,"SMY_BRN",0
"569",2024-04-28,"SMY_I",13.8260228823
"570",2024-04-28,"SMY_II",82.9451191074
"571",2024-04-29,"CHI_III",17.6280034843
"572",2024-04-29,"GAD_CHI",57.6882222409
"573",2024-04-29,"GAD_JUA",23.7197892343
"574",2024-04-29,"SMY_BRN",0
"575",2024-04-29,"SMY_I",13.7734746087
"576",2024-04-29,"SMY_II",82.640988911
"577",2024-04-30,"CHI_III",35.0252960335
"578",2024-04-30,"GAD_CHI",57.6499764208
"579",2024-04-30,"GAD_JUA",25.6500201069
"580",2024-04-30,"SMY_BRN",0
"581",2024-04-30,"SMY_I",22.9312826127
"582",2024-04-30,"SMY_II",74.8854923293
"583",2024-05-01,"CHI_III",39.6951707027
"584",2024-05-01,"GAD_CHI",51.862815273
"585",2024-05-01,"GAD_JUA",25.650126051
"586",2024-05-01,"SMY_BRN",0
"587",2024-05-01,"SMY_I",15.6222344684
"588",2024-05-01,"SMY_II",87.2754782508
"589",2024-05-02,"CHI_III",31.8852541683
